id	strata	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	match_tier	quality_review_status	verdict	error_type	notes
cc226d54-ba0d-53e9-9ad8-0a09407411e8	fuzzy	EDEBIYAT	Edebiyat Denizi Ayt Edebiyat Soru Bankasi	118	"Kardeşim İbrahim bana mermer pulları
Nasıl devireceğini öğretmişti
Ben de gün geçmez ki birini patlatmayayım
Ama siz kaçtıkikeli ve kelimeledekini ve sözlerdekini
Nasıl sileceğimi öğretmediniz
Bir kentten daha geçtim
Buğdayları yakıyorlardı
Yedikleri pirinçti
Birbirlerine açılan borular gibi üfürüyorlardı
Sonra birbirlerinden borular gibi çığırtıyorlardı
Pirinçler gibi çoğalıyorlardı
Atlarını yalnız atlarını cana yakın buldum
Öpüp çıkıp gittim yelelerini

Sezal KARAKOÇ

Bu şiire ilgili olarak
I. Müzikalite ön plandadır.
II. Belli bir nazım şekli yoktur.
III. Dini duyarlılıkla yazılmıştır.
IV. Nazım nesre yaklaştırılmıştır.
degerlendirmelerinden hangileri yapılamaz?"	Yalnız I	Yalnız IV	I ve II	II ve III	III ve IV	E	/static/crops/Edebiyat_Denizi_Ayt_Edebiyat_Soru_Bankasi/Edebiyat_Denizi_Ayt_Edebiyat_Soru_Bankasi_p0118_q03.png	tier1b_position_page_inline	bronze_clean	fail	incomplete	[TEXT_ONLY] Şiir analiz I-IV semboliği belirsiz, soru yarım
1e58e1ca-89ba-51f4-8bd4-8f234ad188fe	fuzzy	MATEMATIK	Bilgi Sarmalı-2023-2024-Ayt-Matematik Soru Bankası	315	"Gerçek sayılar kümesinde tanımlı bir f fonksiyonu
$$f(x) = x^3 - 3x + 11$$
biçiminde tanımlanıyor.
Buna göre, f fonksiyonu için,
I. (-1, 1) aralığında azalandır.
II. x = -1 apsisi noktada yerel minimum değerine sahiptir.
III. Birce birdir.
İfadelerinden hangileri doğrudur?"	Yalnız I	Yalnız II	Yalnız III	I ve II	I ve III	C	/static/crops/Bilgi_Sarmalı-2023-2024-Ayt-Matematik_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Ayt-Matematik_Soru_Bankası_p0315_q04.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] f=x³-3x+11. (-1,1) azalan (I✓). x=-1 yerel max (II yanlış). Bire bir değil (III yanlış). Doğru A, c=C yanlış
2bc1b8b7-cb6a-5c30-996a-26ac26b36407	fuzzy	BIYOLOJI	Esen Aps Biyoloji Soru Bankası	68	"Filogenetik sınıflandırmada âlemden türe doğru gidildikçe;

I. canlı çeşidi,
II. kromozom sayısı,
III. protein benzerliği

niceliklerinden hangilerinde azalma olur?"	Yalnız I	I ve II	I ve III	II ve III	I, II ve III	E	/static/crops/Esen_Aps_Biyoloji_Soru_Bankası/Esen_Aps_Biyoloji_Soru_Bankası_p0068_q04.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Âlem→tür: çeşit azalır (I✓). Kromozom sabit (II✗). Protein benzerliği ARTAR (III✗). Doğru A, c=E yanlış
da74869c-9889-5971-8298-d98f264e46f8	fuzzy	TURKCE	Edebiyat Sokagi Paragraf Yeterlilik Testi 2024	148	"Her zaman (I) kapsamı çatabileceği bir dostu olmalı insanın.
""Nereden çıktın bu vakitte?"" dememeli bir gece yarısı telaşla yataktan fırladığında; (II) ""Gözünün dilini bilmedi; dinlemle sormadan, söylemeden anlamalı. İhtiyac duyduğunda gidip müstfik göğsüne yaslanabilmeli; kovulmaksa saklanabilirmeli. Kucaklamalı seni güvendiğin (III) sanıp sarılmamalı, kayanan ruhuna merhem olmalı. En mahrem (IV) sırlarını verebilirmeli, en derin yaralarını açıp gösterebilmelidir; göğsünde seninimlenmesin sorgusuz sualsiz. Onda dalavukar arasında bir tek o, sözünü eşip bökmenden söylemeli, yanlış anlaşılamayacağını bilmeli. (V) Yağmur olsa kimsenin tarlasına düşmez, tiplerden uzak durmalı insan.

Bu parçada numaralanmış söz gruplarından hangisi deyim olarak kullanılmamıştır?"	I	II	III	IV	V	A	/static/crops/Edebiyat_Sokagi_Paragraf_Yeterlilik_Testi_2024/Edebiyat_Sokagi_Paragraf_Yeterlilik_Testi_2024_p0148_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: I 'kapisini calabilecegi' = DEYIM (yardim istemek), kullanilmis. IV 'saklanabilmelisin' deyim DEGIL. c=A (I kullanilmamis) yanlis. Dogru D (IV)
9cdee9e8-2aad-50a3-8def-ac20aba4b6c0	fuzzy	MATEMATIK	Esen Tyt  Matematik Soru Bankası	8	"x, y ve z tam sayılar için,
$$\frac{2x - 3y}{4} = z$$
olduğuna göre aşağıdakilerden hangisi kesinlikle doğrudur?"	x + y tektir.	y + z çifttir.	x·y çifttir.	y+z tektir.	z tektir.	E	/static/crops/Esen_Tyt__Matematik_Soru_Bankası/Esen_Tyt__Matematik_Soru_Bankası_p0008_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] 2x-3y=4z → y çift. x·y her zaman çift (C). z paritesi bilinmez. Doğru C, c=E yanlış
8255fae3-1b96-5c1f-a270-a00f8215cb56	fuzzy	TURKCE	Esen Tyt Türkçe 12 Deneme	27	"Köyümden kız aylarında dedemin ölücülüğüne kurulan iftar meclislerinde şiirler de okunurdu. O uzun gecelerin yaşandığı bir yaz mevsiminde 5 ya da 6 dikan vardı. Bir gün köyünde kurulan iftar onmasında 40'tan fazla insan adım işitmiş, onama art şiirler dinlenmiştir. Hatta 10 yaşma gelgemde 20'den fazla siiri ezbere bilirdim. Rahmetli babam, konuk odasında misafirlerini okuyupca şiirleri söyletmek için önce bana bakar, Ben babamın dinleyenler o şiirler benim zihnime, gönlüme ilmek ilmek işlenirdi. Şiir bu denli etkili olduğu için çocukluk dönemi sonrasında benim o biyolojik dünyaya kaytışa kalmak pek mümkün değildi ve kalamadım da zaten.

Bu parçanın yazarı aşağıdakilerin hangisinden söz etmektedir?"	Şiirinin temel kaynaklarını nerelerin oluşturduğunundan	Çocukluğunun, belleğinde bırakan anılarından	Şiire olan ilgi ve merakının nasıl başladığından	Ali ortamların çocuğun gelişiminde rolünden	Şiirlerinde anlattığı öykülerin nedenlerinden	A	/static/crops/Esen_Tyt_Türkçe_12_Deneme/Esen_Tyt_Türkçe_12_Deneme_p0027_q01.png	tier1b_position_page_inline	bronze_clean	fail	ocr	[TEXT_ONLY] OCR çok bozuk (kız ay, ölücülüğüne, dikan, 10 yaşma). Anlam çıkarılamaz
09f8ef9b-1106-5168-b3c8-47958bfbcfc6	fuzzy	FIZIK	Mikro Orijinal Tyt Fizik Soru Bankası 2025	288	"5. Tatlı su havuzuna bırakılan bir oyuncak sandal, sudan yukarıda dengede kalmaktadır. Bu durumda, sandalı denge konumunda tutan kaldırma kuvvetinin büyüklüğü Fk'dır ve sandalin su batacak hacmi Vb kadardır. Aynı sandal tuzlu suyundaki büyük deniz suyu ile dolu bir havuza bırakıldığında yine yüzer dengelenmektedir.

Buna göre, yeni denge durumunda sandalin su batacak hacmi ve sandala etki eden kaldırma kuvvetinin büyüklüğü ile ilgili aşağıdakilerden hangisi doğrudur?"	Batan hacim Vb'ye eşit, Kaldırma kuvveti Fk'dan büyük	Batan hacim Vb'ye eşit, Kaldırma kuvveti Fk'dan küçük	Batan hacim Vb'den küçük, Kaldırma kuvveti Fk'ya eşit	Batan hacim Vb'den küçük, Kaldırma kuvveti Fk'dan küçük	Batan hacim Vb'den büyük, Kaldırma kuvveti Fk'dan küçük	B	/static/crops/Mikro_Orijinal_Tyt_Fizik_Soru_Bankası_2025/Mikro_Orijinal_Tyt_Fizik_Soru_Bankası_2025_p0288_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Tuzlu su ρ büyük. Sandal yüzer F_k=ağırlık sabit, V_batan küçük. Doğru C, c=B yanlış
c2583526-fb2e-5954-bb15-cae474b40bfc	fuzzy	TURKCE	Aromat Tyt Türkce Model Sorular	70	"Bir sanat eserinde ilk kesfedilen güzellikler ve çabuk bilinmeyenler çünkü daha önce bildiklerimizden en az farklı olanlardır. Vincent'in son resminin gizli detayları benim için artı görünürlük olduğunda eserdeki en başta boğmamı sağlayan güzellikler; alışkanlık kazandığım için duyarsız kalı anlarımın dışına sürüklenmeyi bile. İki göze çarpan güzelliklerden uzaklaşıp yonı bakış açısıyla eseri dinlemeye başladığımda sanati, dirnağıma kankıktan başka bir şey sunmayan hâliyle başa kaldım. Üsluptaki bu anlaşılmalık bana sevecemci bir tin bıraktı. Güzeliliğin gücüyle görünmez olan bu tını, ve son fark ettigimi ama en son fark edeceğim de yine öykü çünkü onu sevmem daha fazla zamanım almıştı.

Bu parçadan aşağıdakilerden hangisine ulaşılabilir?"	Bir sanat eserini vazgeçilmez kılan geçmişten getirdiğimiz duyarlılıklarımızla hâtap etmesidir.	Bir sanat eserini değerlendirebilmekte ilk dikkatimizi çeken, eserin bize tanıdık gelen unsurlarıdır.	Bir sanat eserine aşinalığımız arttıkça onun beğenmemizi sağlayan iki unsurun etkisini yitirir.	Bir sanat eserine sevgimizi uzun soluklu kılan; onun keşfetmesi zor, alışılagelmiş yönleridir.	Bir eserin detaylarını kavramak için harcanan zaman, o eseri ne kadar seveceğimizi de belirler.	E	/static/crops/Aromat_Tyt_Türkce_Model_Sorular/Aromat_Tyt_Türkce_Model_Sorular_p0070_q03.png	tier1b_position_page_inline	bronze_clean	pass		[TEXT_ONLY] Sanat eseri alışkanlık + detay tema, E muhtemel
4eebca2f-cf52-546e-82be-d2152699dfa1	fuzzy	MATEMATIK	Esen Aps Tyt Matematik Soru Bankası	36	"A, B, C sıfırdan farklı doğal sayılardır.

$$ \begin{array}{r} A \mid B \ -\quad 3 \ \hline \phantom{-}\quad 2 \end{array} \quad \begin{array}{r} B \mid C \ -\quad 4 \ \hline \phantom{-}\quad 3 \end{array} $$

Yukarıdaki bölme işlemlerine göre, EBOB(A - 11, B - 3) değeri aşağıdakilerden hangisi olur?"	C	2·C	3·C	4·C	5·C	C	/static/crops/Esen_Aps_Tyt_Matematik_Soru_Bankası/Esen_Aps_Tyt_Matematik_Soru_Bankası_p0036_q05.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: A=3B+2, B=4C+3. A-11=3(B-3), B-3=4C. EBOB(3(B-3), B-3) = B-3 = 4C. Dogru D (4*C), c=C (3*C) yanlis
6f3433ce-54fb-5fd3-9ec4-5766befa65b9	fuzzy	TURKCE	Edebiyat Sokagi Paragraf Yeterlilik Testi 2024	17	"(I) Alebalıklar, tuna balıkları ve heviz balıklarının derin bir uykuları yoktur, sadece uykular görürlerse ve en ufak bir tehlike karşısında simsiyah gibi harekete geçerlermişdir. (II) Öyle böyle aramışlarım Amazon nehrinde uykuya dalmış soluklar alıp, tahtalıyan bir balık kesilmişlerdir. (III) Bir İngiliz heyeti de Batı Afrika'da, başını suyun bir km yukarısına ipine sokan, sonra suya salverince ok gibi yüzüp giden balığı rastlamıştır. (IV) Balıklar bu felâketi ancak yukarıda tarif edilen, suyu yukarıya yatmak suretiyle atlatabilirler. (V) Balıkların kuru uykuyla, herkes için birçok hayvanın çok uykusunu andır.

Bu parçada numaralanmış cümlelerden hangisinden sonra ""Bu durumun sebebi basittir. Birçok Afrika nehirleri bazen mevsimlere kurur."" cümlesi getirilebilir?"	I	II	III	IV	V	E	/static/crops/Edebiyat_Sokagi_Paragraf_Yeterlilik_Testi_2024/Edebiyat_Sokagi_Paragraf_Yeterlilik_Testi_2024_p0017_q02.png	tier1b_position_page_inline	bronze_clean	fail	ocr	[TEXT_ONLY] Balık türleri OCR (Alebalık, heviz?), anlatım akış değerlendirilemez
eaaf2027-81e6-5470-8fd6-b4fc624abdb5	fuzzy	FIZIK	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	76	"Newton'un hareket kanunlarından üçüncüsü Etki-Tepki Prensibi'dir.

I. Uzay Mekigi
II. Kayık İlerlemesi
III. Yürüme

Yukarıdaki hareketlerden hangisi tepki kuvvetleri sayesinde gerçekleşir?"	Yalnız I	I ve II	I ve III	II ve III	I, II ve III	A	/static/crops/Bilgi_Sarmalı_Ayt_2024_Fizik_Soru_Bankası/Bilgi_Sarmalı_Ayt_2024_Fizik_Soru_Bankası_p0076_q05.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Uzay mekiği+kayık+yürüme hepsi etki-tepki. Doğru E (I,II,III), c=A yanlış
013dafcb-0970-52fe-bb81-f037c0f7ee17	fuzzy	MATEMATIK	C1CELL-2025-Matematik Soru Bankası	120	"Birer kenarları ortak olan AKLD karesi ve KBCD dikdörtgeni aşağıdaki gibi verilmiştir.

AKLD karesinin alanı $(x^2 - 4)$ bir² ve $|LC| = (-x^2 + 7x + 9)$ br olarak verilmiştir.

KBCD dikdörtgeninin br² cinsinden alanı, AKLD karesinin bir kenar uzunluğunun br cinsinden değerinden büyüktür.

Buna göre, x yerine yazılabilecek kaç farklı tam sayı değeri vardır?"	7	6	5	4	3	B	/static/crops/C1CELL-2025-Matematik_Soru_Bankası/C1CELL-2025-Matematik_Soru_Bankası_p0120_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: AKLD kare sqrt(x^2-4), KBCD alan sqrt(x^2-4)*(-x^2+7x+9). Alan>kenar -> -x^2+7x+9>1 -> x in (-1,8). Plus x^2>4 -> x>2. Plus -x^2+7x+9>0. Combined x in {3,4,5,6,7}=5 deger. Dogru C (5), c=D (4) yanlis
39bf97a7-ab18-5091-b5ef-8144f846a83c	fuzzy	KIMYA	345 2025 Ayt Kimya Soru Bankası	213	"Aşağıdaki tepkimelerin kendiliğinden gerçekleştiği bilinmektedir.

$$Zn(k) + Sn^{2+}(suda) \rightarrow Zn^{2+}(suda) + Sn(k)$$
$$Sn(k) + Cu^{2+}(suda) \rightarrow Sn^{2+}(suda) + Cu(k)$$

Buna göre; Zn, Sn ve Cu metallarının yükseltgenme potansiyelleri arasındaki ilişki aşağıdakilerden hangisinde doğru verilmiştir?"	Zn > Sn > Cu	Zn > Cu > Sn	Sn > Zn > Cu	Cu > Sn > Zn	Cu > Zn > Sn	D	/static/crops/345_2025_Ayt_Kimya_Soru_Bankası/345_2025_Ayt_Kimya_Soru_Bankası_p0213_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Zn>Sn (1.tepkime) Sn>Cu (2.tepkime) → Zn>Sn>Cu yükseltgenme pot. Doğru A, c=D yanlış
b6157e11-1eaa-55fa-8fb5-1da9ab887284	fallback	FEN	Aramot Tyt 2023 Fen Bilimleri Model Sorular	29	"Baş grup elementleri olan X ve Y ile ilgili bilgiler aşağıda verilmiştir.

X: Tamamı metal olan gruptur.
Y: Tamamı atomik hâlde gaz olan gruptur.

Aynı periyotta bulunan X ve Y elementleri ile ilgili,

I. 1. periyotta bulunabilirler.
II. 15S ile bileşik oluşturabilirler.
III. Y'nin değerlik elektron sayısı daha büyüktür.

ifadelerinden hangileri doğrudur?"	Yalnız I	Yalnız III	I ve II	I ve III	II ve III	E	/static/crops/Aramot_Tyt_2023_Fen_Bilimleri_Model_Sorular/Aramot_Tyt_2023_Fen_Bilimleri_Model_Sorular_p0029_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: X=2A (tamam metal), Y=8A (atomik gaz). I yanlis (2A 1.periyotta yok). II yanlis (Y 8A bileSik yapmaz). III dogru (Y=8>X=2). Yalniz III -> B. c=E (II,III) yanlis
5e08270d-823a-59de-9230-418f31e8c086	fallback	KIMYA	Aromat Tyt Sosyal Bilimler Model Sorular 2023	59	"'Allahü Teala gençliği Allah'a itaat yolunda geçiren genci sever.' (Hadis-i Şerif)

'Verilen kimseye Allahü Teala kendi gölgesinden başka gölge bulunmayan kıyamet gününde arşının gölgesi altında barındıracaktır. Bunlardan biri de ibadet ederek yetişen gençtir.' (Hadis-i Şerif)

'Allah çocukça (laubali )davranışları olmayan huyuna uygun ve hevesi terk eden, vakar sahibi, olgun genci sever.' (Hadis-i Şerif)

Bu hadiselerde verilmek istenen asıl mesaj aşağıdakilerden hangisidir?"	Hayat içerisindeki gençliğin önemli bir zaman dilimi olduğu	Allah katında olgun ve vakarlı gencin sevildiği	Kıyamet gününün dehşeti	Gençlik yıllarını Allah'a kulluk ederek geçirmenin mükafatının büyük olacağı	İbadet etmenin önemli olduğu	A	/static/crops/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023_p0059_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_topic	[VISION] VISION CONFIRMED: AROMAT MODELI footer, icerik Hadis-i Serif (Din Kulturu). Subject=KIMYA yanlis, wrong_topic. Tier5 fallback subject inheritance bug
364ffff6-bdb9-5933-9f87-ba3dc6f1e1cd	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri	40	"Basit Formül - Molekül Formülü
✓ Bir bileşikteki elementlerin türünü ve atom sayılarının oranını gösteren formüle basit (kaba) formül denir.
✓ Bileşiği oluşturan atomların gerçek sayısını gösteren formüle molekül formülü denir.
(Basit formül kütlesi) x k = Mol kütlesi
(Basit formül) x k = Molekül formülü

KILAVUZ SORU
Kahve ve çayda bulunan kafein bileşiğinin 0,05 molü 4,8 gram C, 0,5 gram H, 2,8 gram N ve 1,6 gram O içermektedir.
Buna göre kafeinin molekül formülü aşağıdakilerden hangisidir?
(H: 1, C: 12, N: 14, O: 16)"	C₄H₅N₂O	C₈H₁₀N₂O	C₈H₁₂N₄O₂	C₁₂H₁₆N₄O₆	C₁₀H₂₀N₅O₈	E	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri/Aromat_2024_Ayt_Fen_Bilimleri_p0040_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] C:H:N:O=4:5:2:1, kafein C₈H₁₀N₄O₂ — seçeneklerde yok. E (C₁₀H₂₀N₅O₈) yanlış
c8b2e90e-8b55-515c-855f-d91e4be581e1	fallback	FEN	Aramot Tyt 2023 Fen Bilimleri Model Sorular	32	Aşağıdaki bileşiklerden hangisi yanlış adlandırılmıştır?	Ca(OH)₂ Kalsiyum hidroksit	K₂S Potasyum sülfür	FeSO₄ Demir sülfat	N₂O₅ Diazot pentaoksit	(NH₄)₂SO₄ Amonyum sülfat	E	/static/crops/Aramot_Tyt_2023_Fen_Bilimleri_Model_Sorular/Aramot_Tyt_2023_Fen_Bilimleri_Model_Sorular_p0032_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] E (Amonyum sülfat) doğru ad. Cevap C (Fe(II) belirsiz) olabilir, E işaretli yanlış
7a89d20c-bec5-5d8f-9974-33963180c6eb	fallback	MATEMATIK	Aromat-2023-Tyt-Matematik Net 30	8	Aşağıdaki sayılardan hangisi $64^2$ sayısına eşit değildir?	$2^{12}$	$4^6$	$8^4$	$16^3$	$32^2$	E	/static/crops/Aromat-2023-Tyt-Matematik_Net_30/Aromat-2023-Tyt-Matematik_Net_30_p0008_q02.png	tier5_qindex_page_inline	bronze_clean	pass		[TEXT_ONLY] 64²=2¹². A-D=2¹², E=32²=2¹⁰. Cevap E (eşit değil) doğru
9564bfe2-6752-564d-bdaa-0b62befaeb4b	fallback	GEOMETRI	Orijinal-Tyt Ayt Geometri Soru Bankası	340	Dik koordinat düzleminde köşe koordinatları A(-2, 4), B(3, 5) ve C(5, 9) olan ABC üçgeninin [BC] kenarına ait kenarortay doğrusunun denklemini aşağıdakilerden hangisidir?	2y - x - 10 = 0	2y + x - 10 = 0	2x - y - 10 = 0	y + 2x - 8 = 0	x + 2y - 6 = 0	C	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0340_q04.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] BC orta=(4,7), A(-2,4) dogrusu: 2y-x-10=0. Dogru A, c=C yanlis
de6be0c5-cebe-52da-9b4e-927a9e87f048	fallback	SOSYAL	Bilgi Sarmal Tyt Sosyal Bilimler Video Ders Kitabı 2025	112	Dünyada sıcaklığın dağılışı ile ilgili aşağıda verilen bilgilerden hangisi yanlıştır?	Ekvator'dan kutuplara doğru gidildikçe sıcaklık genellikle azalır.	En yüksek sıcaklıklar Yengeç dönencesi çevresindeki kara içinde görülür.	Genelikle Kuzey Yarım Küre'de sıcaklık değerleri Güney Yarım Küre'den daha yüksektir.	Güney Yarım Küre'de sıcaklık, ocak ayında en düşük seviyededir.	Kuzey Yarım Küre'de orta kuşak karalarının batı kıyıları, doğu kıyılarından daha sıcaktır.	E	/static/crops/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025_p0112_q02.png	tier5_qindex_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] D yanlis (Guney yarimkure ocak yaz, sicaklik yuksek). c=E (bati kiyi) tartismali
91d49f6f-449b-5741-ac65-bdee33841e95	fallback	KIMYA	Bilgi Sarmal 2025 Tyt Kimya Video Ders Kitabı	103	"b. Katı - sıvı heterojen karışımlar

Katının sıvı içersinde çözünmeden oluşturduğu karışımlardır. Bu karışımlara özel ad olarak süspansiyon karışımlar denir."	Kum + su	Kan	Ayran	Türk kahvesi		A	/static/crops/Bilgi_Sarmal_2025_Tyt_Kimya_Video_Ders_Kitabı/Bilgi_Sarmal_2025_Tyt_Kimya_Video_Ders_Kitabı_p0103_q02.png	tier5_qindex_page_inline	bronze_clean	pass		[TEXT_ONLY] Suspansiyon=kati-sivi heterojen. Kum+su klasik ornek. A dogru
43433945-07e8-5bb9-86d1-56c82c7183d4	fallback	TURKCE	Sure Tyt Turkce Soru Bankası 2023 2024	109	"Sanatçı: İyi bir tiyatronun metinleri ne abartılı olmalı ne de argoya yaklaşmalıdır. Sokaktaki simsiyahı da fabrikadaki iş adamını da izleyip ya da okuyanlar, onları sahnede görmeli. Yani tiyatro yapının hayatın ritmini yakalamalıdır. Bu bakımdan pazara da ve alışveriş merkezlerine benzetilebilir.

Gazeteci: Bu biraz basit olmadı mı?

Sanatçı: Tiyatro yapıtları zaten hayatın kopyasını üretmiyor mu? Sanat, toplumdan uzaktaşı kayıp bir kıtayı keşfetmek değildir.

Aşağıdaki yargılardan hangisinin bu diyaloğda sanatçı sanat anlayışını örtüştüğü söylenebilir?"	İnsana insanı anlatan bir tür olan tiyatro, topluma fil dişi kulaklerinden seslenmelidir.	Kendine has bir imge dünyası oluşturmak, sanatçıların özgürlüğünü tesciller.	Gerçek bir tiyatro eseri, insanlara kimseın söyleyemediği gerçekleri fısıldamalıdır.	Soylu bir sanat olarak gelişme devam eden tiyatronun içerisinde aleladeleş yer yoktur.	Sanatçı, toplumun yapısını eserlerinde yansıttığı ölçüde başarıya ulaşır.	E	/static/crops/Sure_Tyt_Turkce_Soru_Bankası_2023_2024/Sure_Tyt_Turkce_Soru_Bankası_2023_2024_p0109_q02.png	tier5_qindex_page_inline	bronze_clean	pass		[TEXT_ONLY] Tiyatro hayati yansitma temasi, E (toplum yapisi yansitma) tutarli
2be14718-64ea-56aa-bd1c-d548fafaaeda	fallback	GEOMETRI	345 2025 Tyt Ayt Geometri Soru Bankası 1	20	"d_1 // d_2
m(\widehat{ABC}) = 2x
m(\widehat{EDC}) = 3x + 40^\circ
m(\widehat{BCD}) = 20^\circ

olduğuna göre, x kaç derecedir?"	30	33	32	34	31	B	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0020_q02.png	tier5_qindex_page_inline	bronze_clean	pass		[VISION] VISION: d1//d2 paralel, ABC=2x B'de, BCD=20 C'de, EDC=3x+40 D'de. Zigzag aci formul tartismali. img net, c=B (33) plausible
da0b9cdb-3764-5277-856c-6bc12fb676d3	fallback	TURKCE	Mikro Orijinal Tyt Paragraf Soru Bankası 2024	186	"Asur kralı Asurbanipal tarafından MÖ 7. yüzyılda Asur Devleti'nin başkenti Ninova'da kurulan Asurbanipal Kütüphanesi, dünyanın en eski kütüphanelerinden biridir. (I) Büyük İskender'in Ninova'daki Asurbanipal Kütüphanesini gördüğü ve ondan ilham aldığı düşünülmektedir. (II) Bilim ve kültür adına verilen çabalar, kendi ülkesinde yazılı eserlerinin yanı sıra Akadlar, Sümerler ve Babilliler tarafından yazılmış binlerce eseri, kütüphaneye konulmuştur. (III) MÖ 612'de Nineva şehri, Babilliler ve Medler tarafından işgal edilince kütüphane yıkılmıştır. (IV) Günümüzde bulunan yazma eserlerin ya yanmış olması dolayısıyla yok olduğu ancak kil tabletlerin bu sayede binlerce yılın korunduğu düşünülmektedir. (V) 19. yüzyılın ortalarında bölgede yapılan kazılar sonucu bulunan 30.000'den fazla kil tablet arasında Gilgameş Destanı'nın yazılı olduğu tabletlerin yer aldığı bu eserler günümüzde Londra'daki Britanya Müzesinde sergilenmektedir.

Bu parçada numaralanmış cümlelerden hangisi düşünceyi akışı bozmaktadır?"	I	II	III	IV	V	E	/static/crops/Mikro_Orijinal_Tyt_Paragraf_Soru_Bankası_2024/Mikro_Orijinal_Tyt_Paragraf_Soru_Bankası_2024_p0186_q01.png	tier5_qindex_page_inline	legacy_v3_unaudited	pass		[VISION] VISION: Asurbanipal kutuphanesi paragraf. I 'Iskender goru' anachronism (M07yy vs MO4yy) - akis bozar. c=A (I) plausible
fe7de757-a0a4-54f3-90e0-26d080ceecf3	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri Model Sorular	7	"Cafer, m kütleli, v sabit hızı ile kendisine doğru gelen vagonu yatay F kuvveti ile 1 sürede durdurmaktadır.

Tezcan ise 2m kütleli, v sabit hızı ile kendisine doğru gelen vagonu 2t sürede durdurmaktadır.

Sürtünmeden dolayı oluşan enerji kayıpları önemsenmediğine göre,

I. Cafer'in vagona uyguladığı ortalama itme kuvveti Tezcan'inkinden küçüktür.

II. Cafer ve Tezcan'ın vagonalara uyguladığı ortalama itme kuvvetleri eşittir.

III. Cafer'in vagona uyguladığı itme, Tezcan'inkinden küçüktür.

yargılarından hangileri doğrudur?"	Yalnız I	Yalnız II	Yalnız III	I ve III	II ve III	D		tier5_qindex_page_inline	unverified	fail	wrong_topic	[VISION] VISION: text-only, image yok. AI draft 'momentum (fizik)' tespiti dogru. Subject=KIMYA wrong_topic confirmed
8c3e1946-a01e-5335-9237-bd4ffce3cffb	fallback	TURKCE	Pes Sozcuk ve Cumlede Anlam 2020 2021	16	Aşağıdaki cümlelerin hangisinde 'birleşmek' sözcüğü 'Hiçbir noktada birleşmeyen bu iki insan, çocuğun bu isteğini kabul etmeme noktasında anlaşmış bulunuyorlarsa.' cümlesindeki ile eş anlamda kullanılmıştır?	Taşıma işinin ne ile yapılacağı konusunda birleştiler.	Seninle köşede birleşir, sonra birlikte gideriz.	Bu iki yol köprüde birleşiyorarmış.	İki ayrı madenin birleşmesinden yeni bir madde elde edilir.	Masanın birleşip duran büyük bir örtü örtüldü.	A	/static/crops/Pes_Sozcuk_ve_Cumlede_Anlam_2020_2021/Pes_Sozcuk_ve_Cumlede_Anlam_2020_2021_p0016_q02.png	tier5_qindex_page_inline	bronze_clean	pass		[TEXT_ONLY] Birlesmek=anlasmak; A (tasima isinde birlestiler) ayni anlam. A dogru
