id	book	page	q_no	match_type	crop_file	soru_metni_len	disk_exists	preview
c5710813-ccd7-5636-9a00-94c25c6e3ef3	Full-2019-2020-Ayt-Matematik Soru Bankası	169	7	soru_no_match	Full-2019-2020-Ayt-Matematik_Soru_Bankası_p0169_q01.png	164	True	Yukarıda $y=f(x)$ fonksiyonunun grafiği verilmiştir. Buna göre, $\lim_{x\to -1^+} (fof)(x) - \lim_{x
845f6e14-710b-5283-bd13-df29de2aba9e	Full-2019-2020-Ayt-Matematik Soru Bankası	171	8	no_match		0	False	Yukarıda $y=f(x)$ fonksiyonunun grafiği verilmiştir. Buna göre, I. $\lim_{x \to 1} f(x)=1$ dir. II. 
1978ddf1-b32f-503f-9933-1cd3812445b9	Esen Aps Fizik Soru Bankası 3	10	6	no_match		0	False	Fevzi'nin kütle, hacim, akım şiddeti, kuvvet niceliklerini Venn şemasındaki numaralandırılmış bölgel
7df1bd2e-8cdb-5162-91ef-1a4393a2c6cd	Esen Aps Fizik Soru Bankası 3	16	6	soru_no_match	Esen_Aps_Fizik_Soru_Bankası_3_p0016_q03.png	237	True	Yukarıdaki durumların hangilerinde özkütleden yararlanılır?
d01ca24c-75f8-5777-93c8-067838567833	Full-2019-2020-Ayt-Matematik Soru Bankası	183	7	soru_no_match	Full-2019-2020-Ayt-Matematik_Soru_Bankası_p0183_q01.png	238	True	Yukarıda $y=f(x)$ ve $y=g(x)$ fonksiyonlarının grafikleri verilmiştir.  $\lim_{x \to 1^-} [f(x) \cdo
a770381b-81ef-5fce-880b-177eb0eab23f	CAP-2023-AYT-Matematik -AL-Soru Bankası	164	8	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0164_q01.png	141	True	ABCD eşkenar dörtgen $AC \cap DE = \{F\}$ $|AB| = 12$ birim $|DF| = 4$ birim $|FE| = 3$ birim $m(\te
ec6615a5-5b0c-56e1-93dd-f4af70525e34	CAP-2023-AYT-Matematik -AL-Soru Bankası	164	10	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0164_q05.png	107	True	ABC üçgen $A(1,9)$ $B(1,1)$ $C(7,1)$ $|AD| = |DB|$ $m(\text{ADB}) = \alpha$ Yukarıdaki verilere göre
75b6d290-b5ab-5ebb-90bf-661b3c5652c2	CAP-2023-AYT-Matematik -AL-Soru Bankası	209	25	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0209_q04.png	122	True	Yukarıdaki verilere göre, $|BC|$'nin eşiti aşağıdakilerden hangisidir?
03351417-9fcc-5a19-83a6-6dc2b9613b2c	CAP-2023-AYT-Matematik -AL-Soru Bankası	228	9	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0228_q03.png	122	True	$y = \log_a x$, $y = \log_b x$, $y = \log_c x$ fonksiyon grafikleri veriliyor. Buna göre, I. $a \cdo
53e281ec-0fcf-5f77-8556-7d9c9048d33b	CAP-2023-AYT-Matematik -AL-Soru Bankası	302	9	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0302_q02.png	124	True	$f(x)=x^2-(m-3)x+4$ parabolünün grafiği aşağıda verilmiştir. Buna göre, $\lim_{x\to 0} f(x)$ limitin
a6bedf0d-c3c2-5beb-b6f0-091f004e22ad	CAP-2023-2024-AYT-Matematik Soru Bankası	289	6	soru_no_match	CAP-2023-2024-AYT-Matematik_Soru_Bankası_p0289_q04.png	164	True	$f(x)$ fonksiyonu $d$ doğrusuna $A(2, 3)$ noktasında teğettir. $g(x) = f(5-f(x))$ olduğuna göre, $g'
bd0294d9-cc21-5755-a468-7744811e95fe	CAP-2023-2024-AYT-Matematik Soru Bankası	289	8	soru_no_match	CAP-2023-2024-AYT-Matematik_Soru_Bankası_p0289_q03.png	175	True	$f(x)$ ve $g(x)$ fonksiyonları $d$ doğrusuna $A(-3, -1)$ ve $B(2, 4)$ noktalarında teğettir. $s(x) =
b9c82208-9f14-57d7-bddc-4ace45c36b7f	Esen Aps Kimya Soru Bankası	160	8	soru_no_match	Esen_Aps_Kimya_Soru_Bankası_p0160_q04.png	380	True	Yukarıda verilen karışımlarla ilgili yargılarından hangisi yanlıştır?
4455d580-5d1c-558b-8d70-e7cfdf567032	CAP-2023-AYT-Matematik -AL-Soru Bankası	306	12	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0306_q06.png	134	True	$[0, \pi]$ aralığında $y = \cos 2x$ ve $y = \sin^2 x$ fonksiyonlarının grafikleri verilmiştir. Buna 
f16b5284-f897-5fa4-87b4-5d70b3ceffb3	CAP-2023-AYT-Matematik -AL-Soru Bankası	177	8	no_match		0	False	Aşağıdaki şekilde, $f(x) = \sin x$ ve $g(x) = \cos x$ fonksiyonlarının $[a, b]$ aralığındaki parçala
b14b8207-5f47-5e15-ae39-0eb5b1ec3923	CAP-2023-AYT-Matematik -AL-Soru Bankası	183	8	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0183_q03.png	116	True	ABC bir üçgen, $AC \perp BC$, $|BD| = |DC| = 3$ birim, $|AD| = 5$ birim, $m(\widehat{DAB}) = x$. Yuk
4815ac5f-d593-52f1-89e3-1dfa3111b663	CAP-2023-AYT-Matematik -AL-Soru Bankası	183	10	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0183_q02.png	109	True	ABCD bir dikdörtgen, $|FC| = |CE| = |EB|$, $|DF| = 4|FC|$, $m(\widehat{EFA}) = x$. Yukarıdaki verile
a589ace5-a22a-54d5-9aba-f088c15d1423	CAP-2023-AYT-Matematik -AL-Soru Bankası	183	12	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0183_q05.png	99	True	ABCD kare, $|DE| = 3|EC|$, $m(\widehat{EDD}) = \alpha$, $m(\widehat{BEC}) = \beta$. Yukarıdaki veril
93caff98-987b-5615-a052-409d6ecc68bc	CAP-2023-AYT-Matematik -AL-Soru Bankası	185	10	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0185_q02.png	107	True	ABCD kare, 5|AE| = |EC| ve m($\widehat{EDC}$) = $\alpha$ olduğuna göre, tan $\alpha$ değeri kaçtır?
069e8878-52fc-50c1-ad8b-413bff91e06a	CAP-2023-AYT-Matematik -AL-Soru Bankası	185	12	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0185_q06.png	99	True	|AO| = |OCI = 6 birim, |ADI = |ODI, |BC| = 2|OB| olduğuna göre, cot($\widehat{CEA}$) değeri kaçtır?
0e59b90f-bc3f-5095-874a-9b0b19e997e9	CAP-2023-AYT-Matematik -AL-Soru Bankası	187	8	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0187_q03.png	103	True	ABC üçgeninde AC $\perp$ AB, $|AB| = |DB|$, $|AC| = 5$ cm ve $|CD| = 1$ cm'dir. Buna göre, $\cos(\wi
87200ebe-962e-5560-83ff-ec57824d4774	CAP-2023-AYT-Matematik -AL-Soru Bankası	191	11	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0191_q03.png	113	True	Yandaki ABC dik üçgeninde, $|AB|=|AC|$, $|BE|=|DE|=|EC|$ ve $m(\widehat{DAE})=\alpha$'dır. Buna göre
cde1c393-beef-58ed-91e7-838c677c1ccb	CAP-2023-AYT-Matematik -AL-Soru Bankası	379	15	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0379_q03.png	296	True	$k > 0$ ve $f: \mathbb{R} - \{-k\} \to \mathbb{R}$ tanımlı $f$ fonksiyonu $f(x) = \frac{x}{x+k}$ biç
c355d2a1-b0cb-57bd-9cff-72df1bcf4cf7	CAP-2023-AYT-Matematik -AL-Soru Bankası	380	20	no_match		0	False	$y = f(x)$ fonksiyonunun grafiği aşağıda verilmiştir. $g(x) = x^3 \cdot \frac{|f'(x)|}{f''(x)}$ fonk
5d116621-3ce2-5793-b0bf-3ae9e401420a	CAP-2023-AYT-Matematik -AL-Soru Bankası	396	8	soru_no_match	CAP-2023-AYT-Matematik_-AL-Soru_Bankası_p0396_q04.png	172	True	Dik koordinat düzleminde $y=f(x)$ fonksiyonunun grafiği verilmiştir. $g(x)=\int_1^x \frac{t}{\sqrt{x
76801e31-c7a5-55b3-9076-8a628cf54485	Mikro Orijinal Tyt Fizik Soru Bankası 2025	158	4	no_match		0	False	Bir serada, sıcaklık değişimlerine bağlı olarak otomatik açılıp kapanan bir pencere mekanizması bulu
68ef9d79-a5d5-5a9f-9b84-f07d7234ebfd	CAP-2023-AYT-Matematik -AL-Soru Bankası	424	12	no_match		0	False	Yukarıda $y = f(2x+1)$ fonksiyonunun grafiği verilmiştir. Buna göre, $\int_{-1}^{1} \frac{2f'(x)}{x^
367aeede-5dd2-5e48-ac29-6e8296c103b3	Mikro Orijinal Tyt Fizik Soru Bankası 2025	178	5	no_match		0	False	İpek ipliğe bağlanmış ve elektriksel yükü $+q$ olan bir kürecik şekilde görülen yüksüz ve içleri boş
73e8d325-f4ba-54fc-b663-2ffc7afb290e	Mikro Orijinal Tyt Fizik Soru Bankası 2025	280	6	soru_no_match	Mikro_Orijinal_Tyt_Fizik_Soru_Bankası_2025_p0280_q03.png	537	True	Düşey kesiti şekildeki gibi olan özdeş K, L, M silindirleri; üzerlerine konulan X, Y, Z cisimleriyle
3b3f28f2-d30c-562c-8b53-fee89da94b19	Mikro Orijinal Tyt Fizik Soru Bankası 2025	308	8	no_match		0	False	Uzunlukları eşit, kendi içlerinde sabit kalınlıklı ve homojen X, Y ve Z yayları, uçlarından şekildek
75004cfb-591c-5a02-976f-77c3e5ab451a	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	178	6	no_match		0	False	Bir atletizm dalı olan gülle atma yarışmasında sporcular, gülleleri görselde uzunluk aralıkları kırm
c4685259-99af-551a-9e5f-7621d13463be	Esen Apt Ayt Fizik 2025	81	8	soru_no_match	Esen_Apt_Ayt_Fizik_2025_p0081_q04.png	280	True	Bir tepkimenin potansiyel enerji-tepkime koordinatı grafiği aşağıda verilmiştir.
00fce9c9-e1e3-587b-a8bf-9cff3d974e5e	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	2	1	no_match		0	False	Buna göre, $f(2)$ kaçtır?
77bfeeed-3ca3-5019-bbd2-0a6288acc4b4	Egsersiz Tyt Fizik Soru Bankası 2021	42	10	no_match		0	False	Aynı düzlemde hareket eden X, Y, Z araçlarından; X aracı I numaralı yörüngeyi izleyerek K'den L'ye, 
9988553c-23a4-5b8c-96c5-d18afffb7196	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	124	1	q_idx_match	Mikro_Orijinal-2024-Ayt-Matematik_Soru_Bankası_p0124_q01.png	161	True	Dik koordinat düzleminde $f$, $g$ ve $h$ doğrusal fonksiyonlarının grafiklerinin bir kısmı şekilde g
bd1c3b8f-cf20-5a90-b1c0-4e992dd41723	Esen Apt Ayt Fizik 2025	177	10	no_match		0	False	Molekülündeki $sp$, $sp^2$ ve $sp^3$ hibritleşmesi yapan karbon atomlarının sayıları aşağıdakilerden
ccf9d5fa-080c-5b52-9308-ccf2d191f0ac	Esen Apt Ayt Fizik 2025	187	11	no_match		0	False	Yukarıdaki bileşiğin IUPAC'a göre adı; 2-etil-4-propil-1,5-heptadien'dir. Buna göre $R_1, R_2, R_3$ 
6eba6113-8e3c-5a0d-87dd-98e50b826378	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	181	7	soru_no_match	Mikro_Orijinal-2024-Ayt-Matematik_Soru_Bankası_p0181_q01.png	97	True	ABC üçgen, $|AC|=10$ birim, $|BC|=12$ birim, $m(\widehat{BAC})=2x$, $m(\widehat{ABC})=x$. Buna göre,
a0896ffd-d1f3-56a0-90a0-999746d8b00f	Egsersiz Tyt Fizik Soru Bankası 2021	6	10	soru_no_match	Egsersiz_Tyt_Fizik_Soru_Bankası_2021_p0006_q04.png	438	True	Yukarıdaki tanılayıcı dallanmış ağaç tekniğinde bilim ile ilgili bilgilerin doğru (D) veya yanlış (Y
b5017abe-ce18-58c5-9f49-c98650db6141	Esen Apt Ayt Fizik 2025	193	11	soru_no_match	Esen_Apt_Ayt_Fizik_2025_p0193_q05.png	125	True	Yukarıdaki tepkimeler ile ilgili aşağıdakilerden hangisi yanlıştır? A) X bileşiğinin 1 molü, 2 mol a
cb8f2159-c880-55a6-a585-62af94f59cef	Esen 2025 Aps Ayt Fizik Soru Bankası	95	7	soru_no_match	Esen_2025_Aps_Ayt_Fizik_Soru_Bankası_p0095_q02.png	133	True	Şekildeki, yükleri $-4 \mu C$ ve $-5 \mu C$ olan cisimlerden oluşan sistemin elektrik potansiyel ene
13ef78f4-12ee-5d9b-aadf-0bad6698719e	Esen Apt Ayt Fizik 2025	201	8	soru_no_match	Esen_Apt_Ayt_Fizik_2025_p0201_q05.png	246	True	Bu tabloda yapı formülü verilen bileşiklerden hangilerinin yaygın adı doğru yazılmıştır?
ca1f8cb5-24b8-5097-bdc1-0a588163e00f	Egsersiz Tyt Fizik Soru Bankası 2021	186	6	no_match		0	False	Şekildeki devrede iletken telin birim kesitinden 3 saniyede $15.10^{19}$ tane elektron geçmektedir. 
75ac5798-84c2-5e45-8563-c58ee28e0959	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	301	6	no_match		0	False	Dik koordinat düzleminde $f$ fonksiyonunun grafiği verilmiştir. Buna göre, I. $f'(1) \cdot f'(0) < 0
ae967e51-4e38-5db1-9d3e-ee6f7e73b7a8	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	302	4	no_match		0	False	Dik koordinat düzleminde $f$ fonksiyonunun türevi olan $f'$ fonksiyonunun grafiği verilmiştir. Buna 
cf5fff7d-12b8-5c2e-99bd-5be6a4bb86ee	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	179	11	soru_no_match	Mikro_Orijinal-2024-Ayt-Matematik_Soru_Bankası_p0179_q03.png	194	True	Aşağıdaki şekilde paralel iki doğru arasına yerleştirilmiş ikizkenar üçgenler ile tepe açıları olan 
50f1e31c-066c-53a7-8842-195fc9a39358	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	322	7	no_match		0	False	Dik koordinat düzleminde gerçek sayılar kümesi üzerinde tanımlı $f$ fonksiyonunun grafiği ile grafiğ
ae7d2436-02c4-581f-8490-faba8ae3a19d	Mikro Orijinal-2025-Ayt-Geometri Soru Bankası	19	8	no_match		0	False	Aynı renkteki kenarları birbirine paralel olan aşağıdaki şekilde derece türünden a, b, x, y ve z açı
7f185deb-77e0-5364-b7a6-5a7dd88beb63	Esen Ayt Fizik Soru Bankası	48	5	soru_no_match	Esen_Ayt_Fizik_Soru_Bankası_p0048_q01.png	263	True	$t=0$ anında hızı $-4 \text{ m/s}$ olan bir cismin ivme-zaman grafiği şekildeki gibidir. Cismin $8 \
8e795496-0166-56e4-8858-91c7f53fec4a	Esen Ayt Fizik Soru Bankası	82	10	soru_no_match	Esen_Ayt_Fizik_Soru_Bankası_p0082_q03.png	501	True	Bir öğretmen momentum değişimi kavramı ile ilgili öğrencilere üç farklı örnek veriyor. Buna göre Şek
97e0d2ba-d041-5c54-b31a-0cf6300c6c55	Esen Ayt Fizik Soru Bankası	180	6	no_match		0	False	Bir alternatif akım kaynağına bağlı Direnç (R), indüktans ($X_L$) ve kapasitans ($X_C$) şekildeki gi
dda0d99a-b4b5-562e-8a16-f5a8bf2db801	Egsersiz Tyt Fizik Soru Bankası 2021	334	7	no_match		0	False	Kırıcılık indisi $n_M$ olan ıraksak mercek, ışık kırma indisleri $n_K$ ve $n_Y$ olan saydam ortamlar
a6942999-980e-5e11-a905-b36799be00b7	Esen Ayt Fizik Soru Bankası	314	8	soru_no_match	Esen_Ayt_Fizik_Soru_Bankası_p0314_q04.png	388	True	Siyah cismin ışıması ile ilgili performans ödevi alan Ceyda'nın hazırladığı görsellerle yaptığı sunu
ef409a22-ed7a-5d1d-abcb-81c0b4b1156b	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	360	6	no_match		0	False	Dik koordinat düzleminde gerçel sayılar kümesi üzerinde tanımlı $f(x) = (x-2)^2$ ile $g(x) = 4-(x+1)
6f8164b5-d995-5efd-ad22-2b90ac537e06	Esen Aps Cografya Soru Bankası	40	11	soru_no_match	Esen_Aps_Cografya_Soru_Bankası_p0040_q05.png	385	True	Aşağıda, bir alanın coğrafi koordinatları ve bu alanla ilgili bazı bilgiler verilmiştir. Bu bilgiler
7d335b7d-cde5-53f2-b8b8-68821242af2f	Esen Aps Cografya Soru Bankası	114	6	soru_no_match	Esen_Aps_Cografya_Soru_Bankası_p0114_q05.png	326	True	Aşağıdaki şemada, dolu yağışına ait özellikler maddeler hâlinde verilmiştir. Bu özellikler kar yağış
b2e8ef29-1d2e-514c-9fa1-c509f8ffd908	Cap Tyt Fizik Soru Bankası 2023 2024	187	8	no_match		0	False	İç direnci önemsiz üreteç ile kurulu devrede lambalar özdeş olup ışık vermektedirler. S anahtarı açı
c680a367-5971-5105-a653-4971c5f87cf0	Esen Ayt Kimya Soru Bankası	158	7	no_match		0	False	$SrCO_3$ suda az çözünen bir tuzdur. Oda koşullarında katısıyla dengede olan $SrCO_3$ çözeltisi hazı
b5d35b68-8624-553a-96d1-d24e9109320d	Aromat 2024 Ayt Fen Bilimleri Net 30	11	None	no_match		0	False	Sayfa düzlemine dik dışarı doğru $5 \text{ T}$ şiddetindeki düzgün $\vec{B}$ manyetik alanının içind
ba551067-b648-51f5-94b0-0cefb10814b9	Esen Aps Fizik Soru Bankası 3	136	6	soru_no_match	Esen_Aps_Fizik_Soru_Bankası_3_p0136_q03.png	461	True	Dünya'yı çevreleyen gaz tabakasının ağırlığından dolayı Dünya yüzeyine uyguladığı basınca atmosfer b
ac5c3aad-6c0b-5df3-ae8f-0eb41be30122	Esen Aps Fizik Soru Bankası 3	152	8	soru_no_match	Esen_Aps_Fizik_Soru_Bankası_3_p0152_q04.png	710	True	Rüzgârlı havalarda evlerin çatıları uçar ve etrafa zarar verir. Bir öğretmen bunun sebebi ile ilgili
210bef91-1e27-561b-9ced-d3ada92954df	Esen Aps Kimya Soru Bankası	12	8	soru_no_match	Esen_Aps_Kimya_Soru_Bankası_p0012_q05.png	433	True	Aşağıdaki tabloda elementler ve bileşiklerle ilgili bazı soru ve cevapları verilmiştir. Buna göre so
c6d478b1-0c30-58a7-9cca-47c6c830ae81	Cap Ayt Fizik Soru Bankası 2023 2024	204	25	no_match		0	False	Özdeş iletken levhalarla oluşturulan paralel levhalar potansiyel farkı V olan üreteçle yüklendiğinde
0e3fab47-3e25-5608-8339-501a449566b2	Esen Ayt Tarih Soru Bankası	36	9	soru_no_match	Esen_Ayt_Tarih_Soru_Bankası_p0036_q05.png	425	True	Aşağıda, bir bölgedeki enerji piramidini oluşturan bazı canlılar verilmiştir. Bu enerji piramidi har
498c2b43-2d23-5b48-977e-d925739caa1d	Esen Aps Cografya Soru Bankası	156	7	soru_no_match	Esen_Aps_Cografya_Soru_Bankası_p0156_q03.png	514	True	Coğrafya öğretmeninin sorusunu, numaralandırılan öğrencilerden hangisi doğru cevaplamıştır?
f920abc4-4c3d-571e-80cb-1e4c46fdd04d	Esen Ayt Tarih Soru Bankası	242	8	soru_no_match	Esen_Ayt_Tarih_Soru_Bankası_p0242_q03.png	558	True	Bu gazete haberine göre aşağıdaki yargılardan hangisi kesin olarak çıkarılabilir?
66ebb8cf-09b8-5370-9765-b2a7af206c8f	Esen Aps Kimya Soru Bankası	56	9	no_match		0	False	Aşağıda periyodik sistemden bir kesit verilmiştir. X elementinin katman elektron dağılımı $X: 2 | 8 
ced42d01-0bce-56b7-af1f-9249fbc2593f	Cap Ayt Fizik Soru Bankası 2023 2024	262	7	no_match		0	False	Derinliği sabit olan dalga leğeninde K, L ve M kaynaklarının ürettiği dairesel dalgalar verilmiştir.
725fbdcb-449d-5a1c-b586-6c37e2c8f5ed	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	52	4	no_match		0	False	Dikdörtgen biçiminde üç basamaklı $1AB$ santimetre uzunluğundaki bir yüzü yeşil, diğer yüzü gri olan
82f89b15-6a14-5cb7-b810-4b78bd3b7fb9	Esen Aps Kimya Soru Bankası	124	8	no_match		0	False	Kimya öğretmeni mol kavramı ile ilgili hazırladığı 2 farklı doğru/yanlış etkinliğini Ali, Oya ve Han
46b4c3d0-8133-5e11-88f2-500d7718db58	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	141	1	q_idx_match	Mikro_Orijinal-2024-Tyt-Matematik_Soru_Bankası_p0141_q01.png	183	True	Diyetisyen İrem Hanım, danışanlarının beden-kitle indeks değerlerini aşağıdaki verilere göre gruplan
f8c1a9d2-97d5-5e0b-aadd-704d13a2e8c8	Mikro Orijinal-2024-Ayt-Matematik Soru Bankası	185	8	soru_no_match	Mikro_Orijinal-2024-Ayt-Matematik_Soru_Bankası_p0185_q03.png	221	True	$a$ ve $b$ birer büyük gerçel sayılar olmak üzere, yukarıda dik koordinat düzleminde $f(x)=b-a^x$ üs
e92c0eaf-87cb-51db-b5c0-d38e21ab85d0	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	213	1	q_idx_match	Mikro_Orijinal-2024-Tyt-Matematik_Soru_Bankası_p0213_q01.png	451	True	Aşağıda özdeş pembe renkli legolar ile özdeş mavi renkli legolar yanyana yerleştirilerek cetvel ile 
04ec2a97-fea2-5f68-987b-54a178d6577c	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	213	3	no_match		0	False	Bir otobüs firmasının İstanbul - Ankara ücret tarifesi tabloda verilmiştir. Ankara'dan İstanbul'a ge
ec9aed74-04f6-56a7-9450-3a6497c444b4	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	213	4	no_match		0	False	Gençlik Spor Bakanlığı'nın düzenlediği liseler arası basketbol turnuvasında Türkiye birinciliği için
16a0428c-5fe4-598f-a230-a04db99051f1	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	219	1	no_match		0	False	Bir marangoz aşağıdaki çekmeceli komidinlerden toplam 11 adet yapmıştır. Marangoz bu komidinler için
3ab26d65-ed07-544a-af2f-108c13bce0c1	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	219	2	no_match		0	False	Betül, Furkan ve Erkan bir kafeye giderek her biri farklı bir içecek ve farklı bir tatlı çeşidi sipa
64d6b849-d62f-55da-996c-e2f50f043bd7	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	219	3	no_match		0	False	Bir mağazanın stoklarında bulunan tişört modelleri ve bu modellerin renklerine göre adetleri aşağıda
151f7437-8c8f-5e62-8c36-ebc0d2d86f34	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	219	4	no_match		0	False	Aşağıda Serdar Bey ile yurt dışında yaşayan arkadaşı Ali Bey'in telefon uygulamasındaki sohbet görün
ecdea168-aed3-5c8d-96b3-fba334a9383b	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	220	1	q_idx_match	Mikro_Orijinal-2024-Tyt-Matematik_Soru_Bankası_p0220_q01.png	404	True	Sadece hafta içi günlerde özel ders veren Emel Öğretmen'in öğrencileri haftada 2 ya da 3 gün özel de
202cb1a9-2070-52b3-8aab-046ac0affbaf	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	220	4	no_match		0	False	Aşağıda 2023 yılında Mehmet'in telefonuna bir GSM operatöründen gelen mesaj görseli verilmiştir. Bu 
05e78a8e-bc86-514b-aa06-60ac1886b72d	Esen Apt Ayt Fizik 2025	55	11	soru_no_match	Esen_Apt_Ayt_Fizik_2025_p0055_q04.png	452	True	$0,2M$ $100$ $mL$ $NaNO_3$ çözeltisine $X$ $M$ $200$ $mL$ $Mg(NO_3)_2$ çözeltisi ve bir miktar su il
d2574c9b-db57-5a6c-a797-d66c8af6cd91	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	244	1	no_match		0	False	Elektronik iki teraziden birincisi %15 eksik, ikincisi %25 fazla tartmaktadır. Bu terazilerde tartıl
41dbc85d-40ca-5b6c-bd41-4ace51ce1006	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	244	2	no_match		0	False	Aşağıda üzerinde isot yüzdeleri yazılı olan ağırlıkları farklı iki çeşit baharat karışımı görseli ve
390f120d-7d15-5b51-87e9-ac3745f00e14	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	244	3	no_match		0	False	Sevcan Hanım, kendi yaptığı el yapımı fincanları görselde verilen kutulara yerleştirerek satmaktadır
424290e8-f19c-57f1-8d7c-ab7d54af8255	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	250	1	q_idx_match	Mikro_Orijinal-2024-Tyt-Matematik_Soru_Bankası_p0250_q01.png	386	True	Akif, kırtasiye dükkanında satmak için ithal ve yerli üretim kalemlerin bulunduğu görseldeki koliler
e6ae829b-41ff-5ae3-86b7-720134658116	Esen Apt Ayt Fizik 2025	81	11	no_match		0	False	Suyun elektroliz edilerek elementlerine ayrışması ile ilgili entalpi-zaman grafiği aşağıda verilmişt
7b3ca7d5-53a9-5b14-b2d7-9b7498c62027	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	263	2	no_match		0	False	Şekil 1'deki Fatih'in telefonunun kalan şarj yüzdesi verilmiştir. Bu andan itibaren normal şarj alet
d4251af9-240b-563d-ad16-3802c49565eb	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	263	3	no_match		0	False	Bir ürünün hazırlanma aşamaları ve bir işçinin bu aşamaları bitirme süreleri aşağıdaki tabloda veril
5f864e57-5705-5f0b-a028-69544c31d57f	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	263	4	no_match		0	False	Dik koordinat düzleminde mavi çizgi Nehir'in kırmızı çizgi İncin'in tek başlarına, yeşil çizgi ise a
f726c6eb-9572-538c-abfa-eea4bf1a7bed	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	267	1	no_match		0	False	İki otomobil A ve B noktalarından aynı anda ve aynı yöne görseldeki hızlarla harekete başlıyor. A'da
d6664b49-b5d8-527c-ae17-37c718c8079c	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	267	2	no_match		0	False	Şekilde verilen iki araç A ve B noktalarından aynı anda aynı yönde harekete başladıktan 5 saat sonra
8f01e2e6-9ad2-5672-8f0e-add3754280fd	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	267	3	no_match		0	False	Hızları 40 m/dk ve 50 m/dk olan iki koşucu 360 metrelik bir çembersel parkurda, aynı anda ve aynı yö
4bad20be-890d-5e06-ac82-1375dcd8c5a0	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	267	4	no_match		0	False	Şekilde verilen iki hareketli A ve B noktalarından birbirlerine doğru karşılıklı hareket ettiklerind
b68138f4-ded6-50d1-90f6-ac948ceb7eaf	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	267	5	no_match		0	False	Hızları 35 m/dk ve 25 m/dk olan iki hareketli 480 metrelik bir çembersel parkurda A noktasından zıt 
7224c313-1477-5aaf-b564-3c2496e7faaa	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	267	6	no_match		0	False	Görselde O merkezli dairesel piste A ve B noktalarından harekete başlayan iki koşucunun yönleri ve h
49d78e2a-2805-5b1a-bd1e-17273714be3c	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	269	2	no_match		0	False	40 metre uzunluğundaki bir ipin yarısı ince, diğer yarısı kalındır. İpi iki ucundan da aynı anda yak
1c555cf0-1777-5e97-8d3c-de47c2601b22	Mikro Orijinal-2024-Tyt-Matematik Soru Bankası	269	3	no_match		0	False	Yukarıdaki grafik A ve B araçlarının zamana göre aldıkları yolları göstermektedir. Aynı anda aynı no
