id	v1_sim	v2_sim	delta	v2_class	correct_answer	qtext_preview	ocr_preview	image_url
35787d0e-6de8-52b2-abcc-639d4c5c541e	0.714	1.000	+0.286	v2_high_agree	C	ABC bir üçgen, F, G, E ve B, D, C doğrusal, $[FE] \parallel [BC]$, $|BD| = 16$ br, $|DC| = 4$ br, $|FE| = 8$ br. Yukarıd	ABC bir üçgen F, G, E ve B, D, C doğrusal [FE] // [BC] |BD| = 16 br |DC| = 4 br |FE| = 8 br  Yukarıdaki verilere göre, |	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0126_q02.png
3615f306-db1b-55d4-b0ef-fcfd231ed95c	1.000	1.000	+0.000	v2_high_agree	C	ABCD deltoid $[AC] \cap [BE] = \{F\}$ $3|FE| = 2|BF|$ $|AD| = |AB|$ $|BC| = 18$ cm olduğuna göre, $|DE| = x$ kaç santime	ABCD deltoid $[AC] \cap [BE] = \{F\}$ $3|FE| = 2|BF|$ $|AD| = |AB|$ $|BC| = 18$ cm  olduğuna göre, $|DE| = x$ kaç santim	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0243_q05.png
366baa84-dff7-5f46-9dfa-dd093bd3e373	1.000	1.000	+0.000	v2_high_agree	E	ABCDEF düzgün altıgen $AH \perp CE$, $|CD| = 2$ cm olduğuna göre, $|AH| = x$ kaç cm'dir?	ABCDEF düzgün altıgen AH ⊥ CE |CD| = 2 cm  olduğuna göre, |AH| = x kaç cm'dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0423_q05.png
36f2137a-f900-5ca3-82f7-c5f92f472f6c	0.833	1.000	+0.167	v2_high_agree	B	ABC üçgen, [BC] çap $|BD| = 9$ birim, $|BC| = 17$ birim, $|AC| = 8$ birim Buna göre, $|DC|$ kaç birimdir?	10.  ABC üçgen. [BC] çap  |BD| = 9 birim, |BC| = 17 birim, |AC| = 8 birim  Buna göre, |DC| kaç birimdir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0188_q02.png
3748b787-a0c6-570f-96ee-b2ee0e367f7e	1.000	1.000	+0.000	v2_high_agree	C	$[AB] \perp [BD]$ $[ED] \perp [BD]$ $[AC] \perp [EC]$ $|AC| = 5$ cm $|BC| = 3$ cm $|ED| = 2$ cm olduğuna göre, $|CD| = x	[AB] ⊥ [BD] [ED] ⊥ [BD] [AC] ⊥ [EC] |AC| = 5 cm |BC| = 3 cm |ED| = 2 cm  olduğuna göre, |CD| = x kaç cm'dir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0100_q01.png
374a4adb-b7ab-5c50-aa45-632e566db218	0.818	1.000	+0.182	v2_high_agree	B	ABC eşkenar üçgen, $[ED] \perp [BC]$, $|AE| = 8$ cm, $|BD| = 5$ cm olduğuna göre, $|DC| = x$ kaç santimetredir?	ABC eşkenar üçgen [ED] ⊥ [BC] |AE| = 8 cm |BD| = 5 cm  olduğuna göre, |DC| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0095_q05.png
37d5e50e-d93a-56b7-84ce-4e13226be71c	0.750	1.000	+0.250	v2_high_agree	D	ABC üçgen, $[DE] \parallel [BC]$, $A(ADE) = 6$ birimkare, $A(DFE) = 3$ birimkare. Buna göre, $A(ABC)$ kaç birimkaredir?	ABC üçgen, [DE] // [BC] A(ADE) = 6 birimkare A(DFE) = 3 birimkare  Buna göre, A(ABC) kaç birimkaredir?	/static/crops/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası_p0095_q01.png
38dfd510-8c46-540a-a925-3fd46b2e0f36	1.000	1.000	+0.000	v2_high_agree	B	ABCD paralelkenar $[AE]$ açıortay $AE \perp EF$ $|BF| = |FC|$ $|EF| = 6$ cm $|AE| = 16$ cm olduğuna göre, $|AB| = x$ kaç	ABCD paralelkenar [AE] açıortay AE ⊥ EF |BF| = |FC| |EF| = 6 cm |AE| = 16 cm  olduğuna göre, |AB| = x kaç cm'dir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0335_q03.png
394b3149-7f1e-5082-9640-7673c2f2da98	0.615	1.000	+0.385	v2_high_agree	A	ABC dik üçgen, $AB \perp BC$, $AE \perp BD$, $|AD| = |DC| = 10$ birim, $|BE| = 4$ birim. Buna göre, ADE üçgeninin çevres	8. ABC dik üçgen AB ⊥ BC AE ⊥ BD |AD| = |DC| = 10 birim |BE| = 4 birim  Buna göre, ADE üçgeninin çevresi kaç birimdir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0032_q04.png
39f97604-83e2-5c9d-8823-ba713bd223d4	1.000	1.000	+0.000	v2_high_agree	B	ABC eşkenar üçgen $[FD] \perp [AC]$ $[FB] \perp [BC]$ $|FB| = \sqrt{3}$ cm $|CD| = 5$ cm  olduğuna göre, $|AE|$ kaç cm'd	ABC eşkenar üçgen [FD] ⊥ [AC] [FB] ⊥ [BC] |FB| = √3 cm |CD| = 5 cm  olduğuna göre, |AE| kaç cm'dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0079_q04.png
3a613622-410e-5c32-b5c6-7e5dd8be744f	0.818	1.000	+0.182	v2_high_agree	E	ABC üçgen, $AB \perp BC$, $|AB| = 10$ cm, $|BC| = 24$ cm. Verilenlere göre, boyalı dik üçgenlerin çevreleri toplamı kaç 	ABC üçgen AB ⊥ BC |AB| = 10 cm |BC| = 24 cm  Verilenlere göre, boyalı dik üçgenlerin çevreleri toplamı kaç cm'dir?	/static/crops/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası_p0060_q01.png
3b80c496-b8ff-50a5-870d-dc2849300413	1.000	1.000	+0.000	v2_high_agree	D	ABCD dik yamuk $[AD] \perp [DC]$ $[DA] \perp [AB]$ $[AC] \perp [BD]$ $|AB| = 6$ cm $|AD| = 4\sqrt{2}$ cm Yukarıdaki veri	ABCD dik yamuk [AD] ⊥ [DC] [DA] ⊥ [AB] [AC] ⊥ [BD] |AB| = 8 cm |AD| = $4\sqrt{2}$ cm  Yukarıdaki verilere göre, |DC| = x	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0248_q04.png
3c37187e-eb4b-5bec-993a-6a569ff68563	0.846	1.000	+0.154	v2_high_agree	E	ABCD paralelkenar, $[BF]$ ve $[CE]$ açıortay, $|EF| = 5$ cm, $|BC| = 13$ cm. Yukarıdaki verilere göre, $|DC| = x$ kaç cm	ABCD paralelkenar, [BF] ve [CE] açıortay.  |EF| = 5 cm, |BC| = 13 cm  Yukarıdaki verilere göre, |DC| = x kaç cm'dir?	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0184_q03.png
3e7fab3b-f79e-586b-83bc-8ae03b0c3193	0.800	1.000	+0.200	v2_high_agree	C	ABC ve ACD birer üçgen, $EF // DA$, $FH // CB$, $|AF| = |FC|$, $|AB| = 16$ birim, $|DC| = 12$ birim. Buna göre, $|CE| + 	ABC ve ACD birer üçgen,  EF // DA FH // CB |AF| = |FC|  |AB| = 16 birim |DC| = 12 birim  Buna göre, |CE| + |AH| toplamı 	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0030_q02.png
3e9e9ef4-2da8-56ea-8a06-8ec08ccdde6e	0.778	1.000	+0.222	v2_high_agree	D	ABC eşkenar üçgen, $|AD| = 4$ cm, $|CD| = 6$ cm olduğuna göre, $|BD| = x$ kaç cm'dir?	ABC eşkenar üçgen |AD| = 4 cm |CD| = 6 cm  olduğuna göre, |BD| = x kaç cm'dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0061_q05.png
3f488da9-54e9-577d-ae0e-2c4836c85a10	0.818	1.000	+0.182	v2_high_agree	B	ABC eşkenar üçgen, $[DE] \perp [BC]$, $|AD| = 2$ cm, $|EC| = 4$ cm olduğuna göre, $|BD| = x$ kaç cm'dir?	ABC eşkenar üçgen [DE] ⊥ [BC] |AD| = 2 cm |EC| = 4 cm olduğuna göre, |BD| = x kaç cm'dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0061_q04.png
3f5687de-db7f-51fb-b430-c0562776ba68	0.846	1.000	+0.154	v2_high_agree	A	$ABC$ ikizkenar üçgen, $|AB| = |AC|$, $|DC| = 4$ cm, $|AD| = 8$ cm, $A(AED) = A(DBC)$ olduğuna göre, $|EB| = x$ kaç cm'd	ABC ikizkenar üçgen |AB| = |AC| |DC| = 4 cm |AD| = 8 cm A(AED) = A(DBC) olduğuna göre, |EB| = x kaç cm'dir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0201_q04.png
40133938-2b51-5e87-9304-59b8b171e755	0.538	1.000	+0.462	v2_high_agree	E	ABC üçgen, $m(\widehat{ABC}) = m(\widehat{DEC})$, $|BD| = |DC|$, $|AE| = 1$ cm, $|EC| = 3$ cm olduğuna göre, $|BD|$ kaç 	ABC üçgen m(ABC) = m(DEC) |BD| = |DC| |AE| = 1 cm |EC| = 3 cm  olduğuna göre, |DC| kaç cm'dir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0117_q01.png
407a4ae2-65d9-5b68-835a-a3c347c24371	1.000	1.000	+0.000	v2_high_agree	B	EFG dik üçgen, ABCD bir karedir. $|FD| = 4$ cm, $|CG| = 9$ cm, $|DC| = x$. Buna göre, $x$ kaç cm'dir?	EFG dik üçgen, ABCD bir karedir.  |FD| = 4 cm, |CG| = 9 cm, |DC| = x  Buna göre, x kaç cm'dir?	/static/crops/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası_p0068_q05.png
409a6b6d-2800-54f3-89b4-5e5c52f07485	1.000	1.000	+0.000	v2_high_agree	C	Dik koordinat düzleminde köşe noktalarından ikisi $A(0, 4)$ ve $B(-5, 0)$ olan $ABC$ üçgeni çizilmiştir. $x$ ekseni $[AC	Dik koordinat düzleminde köşe noktalarından ikisi A(0, 4) ve B(-5, 0) olan ABC üçgeni çizilmiştir.  x ekseni [AC] kenarı	/static/crops/Orijinal-2025-Analitik_Geometri/Orijinal-2025-Analitik_Geometri_p0022_q01.png
40c536aa-21c5-5f92-83ef-57bd720b3810	0.846	1.000	+0.154	v2_high_agree	E	ABCD dörtgen, $[AB] \parallel [EF] \parallel [DC]$, $|BE| = 30$ cm, $|EC| = 12$ cm, $|FD| = 10$ cm olduğuna göre, $|AF| 	ABCD dörtgen [AB] // [EF] // [DC] |BE| = 30 cm |EC| = 12 cm |FD| = 10 cm olduğuna göre, |AF| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0168_q01.png
40f48e9b-8791-5c5d-88b4-be914aec4141	0.588	1.000	+0.412	v2_high_agree	E	ABC üçgen, $[AD]$ açıortay, $|AB| = |DC|$, $|AC| = 16$ birim, $|BD| = 4$ birim. Buna göre, ABC üçgeninin çevresi kaç bir	ABC üçgen [AD] açıortay |AB| = |DC| |AC| = 16 birim |BD| = 4 birim  Buna göre, ABC üçgeninin çevresi kaç birimdir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0068_q06.png
432a8078-9e01-50a2-a232-6bdef68a7b89	0.667	1.000	+0.333	v2_high_agree	E	ABC dik üçgen, $AB \perp BC$, $DE \parallel AB$, $|AD| = |DC|$, $|AB| = 20$ birim, $|EF| = 10$ birim, $|DE| = 2$ birim, 	ABC dik üçgen AB ⊥ BC DE // AB |AD| = |DC| |AB| = 20 birim |EF| = 10 birim |DE| = 2 birim |EC| = 17 birim  Buna göre, |F	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0040_q03.png
44ea9a3b-7411-561d-8b9a-a1732f757b60	0.765	1.000	+0.235	v2_high_agree	A	ABCD yamuk, $[AF]$ ve $[DF]$ açıortay, $[AB] \parallel [EF] \parallel [CD]$, $|EF| = 11$ cm, $|AB| = 12$ cm, $|AD| = 20$	6. ABCD yamuk [AF] ve [DF] açıortay [AB] // [EF] // [CD] |EF| = 11 cm |AB| = 12 cm |AD| = 20 cm olduğuna göre, |DC| = x 	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0243_q03.png
45309fd2-5b06-5a9a-9ef6-e593c45566f6	0.875	1.000	+0.125	v2_high_agree	D	ABCD deltoid $[DB]$ ve $[AC]$ köşegen $|DL| = |LC|$ $|AK| = |KB|$ $|KE| = 5$ cm $|ELI| = 3$ cm olduğuna göre, Çevre(ABCD	ABCD deltoid [DB] ve [AC] köşegen |DL| = |LC| |AK| = |KB| |KE| = 5 cm |EL| = 3 cm olduğuna göre, Çevre(ABCD) kaç santime	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0243_q03.png
45f58f77-e6b7-549e-836a-69b42db0fc7d	1.000	1.000	+0.000	v2_high_agree	D	ABC üçgen $AB \perp BC$ $|AE| = |ED| = 6$ cm $|AD| = 8$ cm $|BD| = 2$ cm Verilenlere göre, $|EC| = x$ kaç cm dir?	ABC üçgen AB ⊥ BC |AE| = |ED| = 6 cm |AD| = 8 cm |BD| = 2 cm  Verilenlere göre, |EC| = x kaç cm dir?	/static/crops/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası/Mikro_Orijinal-2025-Ayt-Geometri_Soru_Bankası_p0127_q02.png
466a9508-c8ba-5d95-b776-60a8275f6c2b	1.000	1.000	+0.000	v2_high_agree	B	ABCD dikdörtgen $DE \perp EF$ $EF \perp FB$ $|EB| = 10$ cm $|AD| = 12$ cm $|DC| = 19$ cm olduğuna göre, $|DF| = x$ kaç c	ABCD dikdörtgen $DE \perp EF$ $EF \perp FB$ $|EB| = 10$ cm $|AD| = 12$ cm $|DC| = 19$ cm olduğuna göre, $|DF| = x$ kaç c	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0385_q02.png
46d670c9-d808-5ac6-bde1-7d340e396293	0.818	1.000	+0.182	v2_high_agree	E	ABCDE düzgün beşgen, $CF \perp BD$, $|DH| = |EH|$, $|FH| = 4$ cm olduğuna göre, $|BD|$ kaç cm'dir?	ABCDE düzgün beşgen CF ⊥ BD |DH| = |EH| |FH| = 4 cm  olduğuna göre, |BD| kaç cm'dir?	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0427_q01.png
485f8957-0973-5944-b4da-873ce779ee7b	1.000	1.000	+0.000	v2_high_agree	C	ABCD dörtgen AD // DC $|AE| = |EB|$ $|DE| = 7$ birim $|CB| = 4$ birim Buna göre, $|AC|$ kaç birimdir?	7.  ABCD dörtgen AD ⊥ DC DE // CB |AE| = |EB| |DE| = 7 birim |CB| = 4 birim  Buna göre, |AC| kaç birimdir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0114_q01.png
4888c00e-5ea9-5299-ae88-e3932baf7d22	1.000	1.000	+0.000	v2_high_agree	B	ABCD yamuk $[DC] \parallel [KL] \parallel [AB]$ $3|AK| = 2|KD|$ $|AB| = 17$ cm $|DC| = 7$ cm Yukarıda verilenlere göre, 	ABCD yamuk [DC] // [KL] // [AB] 3|AK| = 2|KD| |AB| = 17 cm |DC| = 7 cm  Yukarıda verilenlere göre, |KL| = x kaç cm'dir?	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0242_q01.png
495211b4-9cad-5151-b021-39bc9ad87697	0.818	1.000	+0.182	v2_high_agree	B	ABC dik üçgen, $AC \perp BC$, $m(\widehat{DEC}) = 45^\circ$, $|BD| = 7$ cm, $|DC| = 9$ cm, $|AC| = 16$ cm olduğuna göre,	ABC dik üçgen $AC \perp BC$ $m(\widehat{DEC}) = 45^\circ$ |BD| = 7 cm |DC| = 9 cm |AC| = 16 cm olduğuna göre, |EC| = x k	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0127_q03.png
4a1c7b8d-7ce7-567f-835a-fc906c4f1768	0.600	1.000	+0.400	v2_high_agree	C	ABCD paralelkenar, $|AE| = |EB|$, $|BF| = |FC|$. Buna göre, $\frac{A(BEF)}{A(DEF)}$ oranı kaçtır?	ABCD paralelkenar |AE| = |EB| |BF| = |FC|  Buna göre, $\frac{A(\widehat{BEF})}{A(\widehat{DEF})}$ oranı kaçtır?	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0124_q03.png
4a62754f-f48b-5575-87cf-12e79ffd251c	1.000	1.000	+0.000	v2_high_agree	E	Şekildeki düzgün beşgende $[BF]$ açıortay, $[AH] \perp [CD]$ ve $|AK| = 5$ birim olduğuna göre, $|BF|$ kaç birimdir?	Şekildeki düzgün beşgende [BF] açıortay, [AH] ⊥ [CD] ve |AK| = 5 birim olduğuna göre, |BF| kaç birimdir?	/static/crops/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası_p0229_q02.png
4ab5697a-4d12-54ff-b17f-0e5500cb9229	0.583	1.000	+0.417	v2_high_agree	D	ABC üçgen, $BA \perp AC$, $FE \perp AD$, $AD \perp BC$, $|BA| = |AF| = 15$ birim, $|AE| = 9$ birim. Buna göre, $|DC|$ ka	10. ABC üçgen BA ⊥ AC FE ⊥ AD AD ⊥ BC |BA| = |AF| = 15 birim |AE| = 9 birim  Buna göre, |DC| kaç birimdir?	/static/crops/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası/2020-2021-Acil-Tyt_Ayt_Geometrinin_ilacı_Soru_Bankası_p0046_q02.png
4bafad54-2e88-5b97-a69c-b8a021a4d2ca	1.000	1.000	+0.000	v2_high_agree	B	ABC ve ACD üçgen $AB \parallel FE \parallel CD$ $|AB| = 4$ cm $|CD| = 12$ cm Verilenlere göre, $|FE| = x$ kaç cm dir?	ABC ve ACD üçgen AB // FE // CD |AB| = 4 cm |CD| = 12 cm  Verilenlere göre, |FE| = x kaç cm dir?	/static/crops/Mikro_Orijinal-Tyt_Ayt-Geometri_Soru_Bankası_2/Mikro_Orijinal-Tyt_Ayt-Geometri_Soru_Bankası_2_p0139_q05.png
4c940d5d-f664-5737-8879-3589f2286b2d	0.733	1.000	+0.267	v2_high_agree	C	ABCD kare, $[FE] \perp [AD]$, $[BF] \perp [FC]$, $|AE| = 2$ cm, $|ED| = 8$ cm Yukarıdaki verilere göre, $|EF| = x$ kaç c	ABCD kare, [FE] ⊥ [AD], [BF] ⊥ [FC], |AE| = 2 cm, |ED| = 8 cm Yukarıdaki verilere göre, |EF| = x kaç cm'dir?	/static/crops/Bilgi_Sarmalı-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-Tyt_Ayt-Geometri_Soru_Bankası_p0220_q03.png
4cba753a-eb01-5f44-a57f-8e2148491642	1.000	1.000	+0.000	v2_high_agree	A	$AB // CD // EF$ $BF // AE$ $|AD| = 4|ED|$ $|CH| = 7$ cm olduğuna göre, $5|AB| - 4|GE|$ kaç cm'dir?	AB // CD // EF BF // AE |AD| = 4|ED| |CH| = 7 cm  olduğuna göre, 5|AB| – 4|GE| kaç cm'dir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0105_q01.png
4d069f73-a5ee-50e1-8683-a942165bb55e	0.733	1.000	+0.267	v2_high_agree	E	ABE üçgen, $[AD]$ ve $[AE]$ açıortay, B, A, F noktaları doğrusal, $|BD| = 6$ cm, $|DC| = 4$ cm. Yukarıdaki verilere göre	ABE üçgen. [AD] ve [AE] açıortay. B, A, F noktaları doğrusal, |BD| = 6 cm, |DC| = 4 cm  Yukarıdaki verilere göre, |CE| =	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0080_q03.png
4d2fa5e3-1cb1-5fcb-a29e-b3404cc75cc3	0.846	1.000	+0.154	v2_high_agree	A	ABCD deltoid, $[AE] \parallel [DC]$, $|AB| = |AD|$, Çevre(ABCD) $= 36$ birim olduğuna göre, Çevre(ABE) kaç birimdir?	ABCD deltoid [AE] // [DC] |AB| = |AD| Çevre(ABCD) = 36 birim  olduğuna göre, Çevre(ABE) kaç birimdir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0329_q04.png
4dd81a46-251e-5a26-b1b0-989af6ca5de8	1.000	1.000	+0.000	v2_high_agree	B	$[AD] \perp [BC]$ $|EB| = 3$ cm $|AB| = 5$ cm $|AC| = 6$ cm olduğuna göre, $|EC| = x$ kaç cm'dir?	[AD] ⊥ [BC] |EB| = 3 cm |AB| = 5 cm |AC| = 6 cm  olduğuna göre, |EC| = x kaç cm'dir?	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0075_q03.png
4e09a1b2-114f-5726-b8ad-ddfab2ee98e6	0.846	1.000	+0.154	v2_high_agree	E	ABCD bir dikdörtgen, $[AC] \perp [DF]$, $[EF] \perp [BC]$ $|AD| = 5$ cm, $|DC| = 10$ cm Buna göre, $|BE| = x$ kaç cm'dir	ABCD bir dikdörtgen,  [AC] ⊥ [DF], [EF] ⊥ [BC]  |AD| = 5 cm, |DC| = 10 cm  Buna göre, |BE| = x kaç cm'dir?	/static/crops/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası/2023-2024-ACİL-TYT-AYT_Geometri_Soru_Bankası_p0158_q02.png
4eaf12b2-90fc-51d7-9cf3-83fb017a64de	0.400	1.000	+0.600	v2_high_agree	B	ABC ve ADE eşkenar üçgenler, $|BE| = 3x-1$ birim, $|CD| = x+7$ birim. Buna göre, $x$ değeri kaçtır?	ABC ve ADE eşkenar üçgenler  IBEI = 3x-1 birim  ICDI = x+7 birim  Buna göre, x değeri kaçtır?	/static/crops/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı/2023-2024-ACİL-TYT-AYT-Geometrinin_İlacı_p0026_q03.png
5056ca0f-5d4a-5d88-93dc-3a1881cf466d	1.000	1.000	+0.000	v2_high_agree	C	$[AE] \perp [ED]$ $[ED] \perp [DC]$ $[AB] \perp [BC]$ $|AE| = 10$ cm $|ED| = 5$ cm $|DC| = 2$ cm $|BC| = \sqrt{69}$ cm Y	[AE] ⊥ [ED] [ED] ⊥ [DC] [AB] ⊥ [BC] |AE| = 10 cm |ED| = 5 cm |DC| = 2 cm |BC| = $\sqrt{69}$ cm  Yukarıdaki verilere göre	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0029_q03.png
53608b5b-0bf1-5ada-b6a7-1d6193283a8a	0.550	1.000	+0.450	v2_high_agree	C	ABCD paralelkenar ve KH $\perp$ EF'dir. $m(\text{AEF}) = 30^ ext{o}$, $m(\text{CFE}) = 45^ ext{o}$ $|AE| = 6$ cm, $|CF| 	7. ABCD paralelkenar ve KH ⊥ EF'dir.  m(AEF) = 30°, m(CFE) = 45°  |AE| = 6 cm, |CF| = 5√2 cm  K, köşegenlerin kesim nokt	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0291_q03.png
537dd7a6-c5b4-5665-9134-772090a3a6d1	0.857	1.000	+0.143	v2_high_agree	B	$[AB] \parallel [CD]$, $A, E, F$ doğrusal, $|AE| = 6$ cm, $|EF| = 6$ cm, $|AD| = 18$ cm, $|FD| = 9$ cm, $|CB| = 6$ cm. Y	[AB] ⊥ [CD] A, E, F doğrusal |AE| = 6 cm |EF| = 6 cm |AD| = 18 cm |FD| = 9 cm |CB| = 8 cm  Yukarıda verilenlere göre, |C	/static/crops/Orijinal-2024-Geometri_Soru_Bankası/Orijinal-2024-Geometri_Soru_Bankası_p0093_q04.png
54476a29-e3a6-5a4c-9699-ed47f40a3868	1.000	1.000	+0.000	v2_high_agree	D	ABC üçgen $[AD]$ açıortay $[FE] \parallel [BC]$ $|FD| = 10$ cm $|EC| = 9$ cm $|DE| = 6$ cm olduğuna göre, $|BF| = x$ kaç	ABC üçgen [AD] açıortay [FE] // [BC] |FD| = 10 cm |EC| = 9 cm |DE| = 6 cm olduğuna göre, |BF| = x kaç santimetredir?	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0170_q02.png
57d0c77a-e241-5460-a594-e62d67c53c7e	1.000	1.000	+0.000	v2_high_agree	C	ABCD yamuk $[AB] \parallel [DC]$ $[AE]$ açıortay $[AE] \parallel [BC]$ $|DC| = 6$ cm $|AB| = 13$ cm Yukarıda verilenlere	ABCD yamuk [AB] // [DC] [AE] açıortay [AE] ⊥ [BC] |DC| = 6 cm |AB| = 13 cm  Yukarıda verilenlere göre, |AD| = x kaç cm'd	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0242_q04.png
