id	strata	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	match_tier	quality_review_status
7a89d20c-bec5-5d8f-9974-33963180c6eb	fallback	MATEMATIK	Aromat-2023-Tyt-Matematik Net 30	8	Aşağıdaki sayılardan hangisi $64^2$ sayısına eşit değildir?	$2^{12}$	$4^6$	$8^4$	$16^3$	$32^2$	E	/static/crops/Aromat-2023-Tyt-Matematik_Net_30/Aromat-2023-Tyt-Matematik_Net_30_p0008_q02.png	tier5_qindex_page_inline	bronze_clean
9564bfe2-6752-564d-bdaa-0b62befaeb4b	fallback	GEOMETRI	Orijinal-Tyt Ayt Geometri Soru Bankası	340	Dik koordinat düzleminde köşe koordinatları A(-2, 4), B(3, 5) ve C(5, 9) olan ABC üçgeninin [BC] kenarına ait kenarortay doğrusunun denklemini aşağıdakilerden hangisidir?	2y - x - 10 = 0	2y + x - 10 = 0	2x - y - 10 = 0	y + 2x - 8 = 0	x + 2y - 6 = 0	C	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0340_q04.png	tier5_qindex_page_inline	bronze_clean
de6be0c5-cebe-52da-9b4e-927a9e87f048	fallback	SOSYAL	Bilgi Sarmal Tyt Sosyal Bilimler Video Ders Kitabı 2025	112	Dünyada sıcaklığın dağılışı ile ilgili aşağıda verilen bilgilerden hangisi yanlıştır?	Ekvator'dan kutuplara doğru gidildikçe sıcaklık genellikle azalır.	En yüksek sıcaklıklar Yengeç dönencesi çevresindeki kara içinde görülür.	Genelikle Kuzey Yarım Küre'de sıcaklık değerleri Güney Yarım Küre'den daha yüksektir.	Güney Yarım Küre'de sıcaklık, ocak ayında en düşük seviyededir.	Kuzey Yarım Küre'de orta kuşak karalarının batı kıyıları, doğu kıyılarından daha sıcaktır.	E	/static/crops/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025_p0112_q02.png	tier5_qindex_page_inline	bronze_clean
91d49f6f-449b-5741-ac65-bdee33841e95	fallback	KIMYA	Bilgi Sarmal 2025 Tyt Kimya Video Ders Kitabı	103	"b. Katı - sıvı heterojen karışımlar

Katının sıvı içersinde çözünmeden oluşturduğu karışımlardır. Bu karışımlara özel ad olarak süspansiyon karışımlar denir."	Kum + su	Kan	Ayran	Türk kahvesi		A	/static/crops/Bilgi_Sarmal_2025_Tyt_Kimya_Video_Ders_Kitabı/Bilgi_Sarmal_2025_Tyt_Kimya_Video_Ders_Kitabı_p0103_q02.png	tier5_qindex_page_inline	bronze_clean
43433945-07e8-5bb9-86d1-56c82c7183d4	fallback	TURKCE	Sure Tyt Turkce Soru Bankası 2023 2024	109	"Sanatçı: İyi bir tiyatronun metinleri ne abartılı olmalı ne de argoya yaklaşmalıdır. Sokaktaki simsiyahı da fabrikadaki iş adamını da izleyip ya da okuyanlar, onları sahnede görmeli. Yani tiyatro yapının hayatın ritmini yakalamalıdır. Bu bakımdan pazara da ve alışveriş merkezlerine benzetilebilir.

Gazeteci: Bu biraz basit olmadı mı?

Sanatçı: Tiyatro yapıtları zaten hayatın kopyasını üretmiyor mu? Sanat, toplumdan uzaktaşı kayıp bir kıtayı keşfetmek değildir.

Aşağıdaki yargılardan hangisinin bu diyaloğda sanatçı sanat anlayışını örtüştüğü söylenebilir?"	İnsana insanı anlatan bir tür olan tiyatro, topluma fil dişi kulaklerinden seslenmelidir.	Kendine has bir imge dünyası oluşturmak, sanatçıların özgürlüğünü tesciller.	Gerçek bir tiyatro eseri, insanlara kimseın söyleyemediği gerçekleri fısıldamalıdır.	Soylu bir sanat olarak gelişme devam eden tiyatronun içerisinde aleladeleş yer yoktur.	Sanatçı, toplumun yapısını eserlerinde yansıttığı ölçüde başarıya ulaşır.	E	/static/crops/Sure_Tyt_Turkce_Soru_Bankası_2023_2024/Sure_Tyt_Turkce_Soru_Bankası_2023_2024_p0109_q02.png	tier5_qindex_page_inline	bronze_clean
2be14718-64ea-56aa-bd1c-d548fafaaeda	fallback	GEOMETRI	345 2025 Tyt Ayt Geometri Soru Bankası 1	20	"d_1 // d_2
m(\widehat{ABC}) = 2x
m(\widehat{EDC}) = 3x + 40^\circ
m(\widehat{BCD}) = 20^\circ

olduğuna göre, x kaç derecedir?"	30	33	32	34	31	B	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0020_q02.png	tier5_qindex_page_inline	bronze_clean
da0b9cdb-3764-5277-856c-6bc12fb676d3	fallback	TURKCE	Mikro Orijinal Tyt Paragraf Soru Bankası 2024	186	"Asur kralı Asurbanipal tarafından MÖ 7. yüzyılda Asur Devleti'nin başkenti Ninova'da kurulan Asurbanipal Kütüphanesi, dünyanın en eski kütüphanelerinden biridir. (I) Büyük İskender'in Ninova'daki Asurbanipal Kütüphanesini gördüğü ve ondan ilham aldığı düşünülmektedir. (II) Bilim ve kültür adına verilen çabalar, kendi ülkesinde yazılı eserlerinin yanı sıra Akadlar, Sümerler ve Babilliler tarafından yazılmış binlerce eseri, kütüphaneye konulmuştur. (III) MÖ 612'de Nineva şehri, Babilliler ve Medler tarafından işgal edilince kütüphane yıkılmıştır. (IV) Günümüzde bulunan yazma eserlerin ya yanmış olması dolayısıyla yok olduğu ancak kil tabletlerin bu sayede binlerce yılın korunduğu düşünülmektedir. (V) 19. yüzyılın ortalarında bölgede yapılan kazılar sonucu bulunan 30.000'den fazla kil tablet arasında Gilgameş Destanı'nın yazılı olduğu tabletlerin yer aldığı bu eserler günümüzde Londra'daki Britanya Müzesinde sergilenmektedir.

Bu parçada numaralanmış cümlelerden hangisi düşünceyi akışı bozmaktadır?"	I	II	III	IV	V	E	/static/crops/Mikro_Orijinal_Tyt_Paragraf_Soru_Bankası_2024/Mikro_Orijinal_Tyt_Paragraf_Soru_Bankası_2024_p0186_q01.png	tier5_qindex_page_inline	legacy_v3_unaudited
fe7de757-a0a4-54f3-90e0-26d080ceecf3	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri Model Sorular	7	"Cafer, m kütleli, v sabit hızı ile kendisine doğru gelen vagonu yatay F kuvveti ile 1 sürede durdurmaktadır.

Tezcan ise 2m kütleli, v sabit hızı ile kendisine doğru gelen vagonu 2t sürede durdurmaktadır.

Sürtünmeden dolayı oluşan enerji kayıpları önemsenmediğine göre,

I. Cafer'in vagona uyguladığı ortalama itme kuvveti Tezcan'inkinden küçüktür.

II. Cafer ve Tezcan'ın vagonalara uyguladığı ortalama itme kuvvetleri eşittir.

III. Cafer'in vagona uyguladığı itme, Tezcan'inkinden küçüktür.

yargılarından hangileri doğrudur?"	Yalnız I	Yalnız II	Yalnız III	I ve III	II ve III	D		tier5_qindex_page_inline	unverified
8c3e1946-a01e-5335-9237-bd4ffce3cffb	fallback	TURKCE	Pes Sozcuk ve Cumlede Anlam 2020 2021	16	Aşağıdaki cümlelerin hangisinde 'birleşmek' sözcüğü 'Hiçbir noktada birleşmeyen bu iki insan, çocuğun bu isteğini kabul etmeme noktasında anlaşmış bulunuyorlarsa.' cümlesindeki ile eş anlamda kullanılmıştır?	Taşıma işinin ne ile yapılacağı konusunda birleştiler.	Seninle köşede birleşir, sonra birlikte gideriz.	Bu iki yol köprüde birleşiyorarmış.	İki ayrı madenin birleşmesinden yeni bir madde elde edilir.	Masanın birleşip duran büyük bir örtü örtüldü.	A	/static/crops/Pes_Sozcuk_ve_Cumlede_Anlam_2020_2021/Pes_Sozcuk_ve_Cumlede_Anlam_2020_2021_p0016_q02.png	tier5_qindex_page_inline	bronze_clean
aa9783a9-a19e-5709-ae30-9ce8a31c0878	fallback	FIZIK	345 2025 Tyt Fizik Soru Bankası	317	"Yarıçapları r, 2r olan K ve L küresel yüzeylerinin merkezlerine, özdeş iki ışık kaynağı yerleştiriliyor.

Buna göre,

I. K küresinin yüzeyine düşen ışık akısı, L yüzeyine düşen ışık akısından azdır.
II. K küresinin yüzeyinde oluşan aydınlanma şiddeti, L'ninkinden büyüktür.
III. K küresinin yüzeyine düşen ışık akısı, L yüzeyine düşen ışık akısından fazladır.

yargılarından hangileri doğrudur?"	Yalnız I	Yalnız II	Yalnız III	I ve II	II ve III	A	/static/crops/345_2025_Tyt_Fizik_Soru_Bankası/345_2025_Tyt_Fizik_Soru_Bankası_p0317_q02.png	tier5_qindex_page_inline	bronze_clean
6492d312-e719-5b3d-9301-c8dca3dd68c1	fallback	MATEMATIK	Bilgi Sarmalı-2023-2024-Tyt-Matematik Soru Bankası	71	"Dikdörtgen şeklindeki bir kağıt, ortasından ok yönünde katlandığında 2. durumdaki gibi görünür. 2. durumdaki kağıt, tekrar ortasından ok yönünde katlandığında 3. durumdaki gibi görünür. 3. durumdaki kağıt ortasından bir makas yardımıyla şeklideki gibi kesilir.

Son durumda bütün katı parçalar açıldığında oluşan küçük eş parçaların alanlarının toplamı, büyük eş parçaların alanları toplamının kaçta kaçıdır?"	1/8	1/6	1/5	1/4	1/3	E	/static/crops/Bilgi_Sarmalı-2023-2024-Tyt-Matematik_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Tyt-Matematik_Soru_Bankası_p0071_q05.png	tier5_qindex_page_inline	bronze_clean
102be69a-8f36-5882-a894-9d433ef3d4d7	fallback	KIMYA	Aromat Tyt Sosyal Bilimler Model Sorular 2023	21	"Dünyanın eksen eğikliği nedeniyle gece - gündüz süreleri ve Güneş ışınlarının düşme açısı değişir.

Buna göre haritada numaralandırılmış merkezlerle ilgili olarak aşağıdakilerden hangisi söylenemez?"	21 Haziran'da en uzun gündüz I numaralı merkezde yaşanır.	II numaralı merkezde 23 Eylül'de gece süresi diğerlerinden daha uzundur.	III numaralı merkezde gece ile gündüz süre farkı 21 Haziran tarihinde diğerlerinden daha azdır.	IV numaralı merkezde 21 Aralıktan sonra günler uzamaya başlar.	V numaralı merkezde 21 Aralıkta gündüz süresi III numaralı merkezen daha kısadır.	E	/static/crops/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023_p0021_q02.png	tier5_qindex_page_inline	bronze_clean
11a32f76-7570-57be-8cd2-c6fd3726fea9	fallback	KIMYA	Aromat Ayt 2024 Fen Bilimleri Model Sorular Net 30	29	"T °C'de X ve Y gazlarının
2X(g) + 2Y(g) → K(g) + 2T(g)
tepkimesine ait deneysel sonuçlar aşağıda verilmiştir.

Deney [X]M [Y]M Hız m/s
1 5 . 10⁻³ 2 . 10⁻³ 1 . 10⁻²
2 1 . 10⁻² 2 . 10⁻³ 4 . 10⁻²
3 5 . 10⁻³ 4 . 10⁻³ 2 . 10⁻²

Verilen bilgilere göre aşağıdaki ifadelerden hangisi yanlıştır?"	Tepkime çok basamaklıdır.	Hız sabiti K'nın değeri 200'dür.	Tepkimenin derecesi ile molekülitesi eşittir.	Hız sabitinin birimi L²/mol².s dir.	[X] = 2 . 10⁻² ve [Y] = 2 . 10⁻² alınırsa tepkime hızı 16 . 10⁻⁴ mol/L.s olur.	E		tier5_qindex_page_inline	unverified
ba333dcd-d038-5432-b892-467df2cda851	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri Net 30	40	"Kahve ve çayda bulunan kafein bileşiğinin 0.05 molü 4.8 gram C, 0.5 g H, 2.8 g N ve 1.6 g O içermektedir.

Buna göre kafeinin molekül formülü aşağıdakilerden hangisidir?

(H: 1; C: 12; N: 14; O: 16)"	C₈H₁₀N₄O	C₈H₁₀N₂O	C₈H₁₀N₂O₂	C₁₂H₁₀N₆O₂	C₁₀H₂₀N₄O₅	E	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri_Net_30/Aromat_2024_Ayt_Fen_Bilimleri_Net_30_p0040_q02.png	tier5_qindex_page_inline	bronze_clean
dd2c0472-1a9e-542a-a9b6-01e0922efd55	fallback	SOSYAL	Bilgi Sarmal Tyt Sosyal Bilimler Video Ders Kitabı 2025	135	"Rüzgârın hizlerinin azalığı veya bir engelle karşılaştığı yerlerde taşıdığı malzemeleri biriktirerek bazı şekiller oluşturur.

Aşağıdakilerden hangisi bu şekillere örnek verilebilir?"	Lös	Moren	Alüvyon	Yardang	Hamada	A	/static/crops/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025_p0135_q02.png	tier5_qindex_page_inline	bronze_clean
8386dc10-bfd2-53bd-9058-f63426bf40fb	fallback	KIMYA	Bilgi Sarmal 2025 Tyt Kimya Video Ders Kitabı	60	"Aşağıda bazı olaylardaki değişimler fiziksel veya kimyasal olarak işaretlenmiştir.

I. Gökkuşağı oluşması
II. CO₂ gazının suda çözünmesi
III. İyot katısının süblimleşmesi
IV. Şeker pancarından şeker elde edilmesi
V. Mumun erimesi

Buna göre hangi olayın değişim türü yanlış işaretlenmiştir?"	V	IV	III	II	I	C	/static/crops/Bilgi_Sarmal_2025_Tyt_Kimya_Video_Ders_Kitabı/Bilgi_Sarmal_2025_Tyt_Kimya_Video_Ders_Kitabı_p0060_q01.png	tier5_qindex_page_inline	bronze_clean
e2edd67f-a1ce-532c-9e1a-614ab13dc7d0	fallback	MATEMATIK	Aromat-2024-Matematik Net 30	8	"a bir gerçek sayı olmak üzere,
P(x) = (x - 2)(x² - 6x + a)
polinomunun yalnız iki farklı gerçek kökü vardır.
Buna göre, a gerçel sayısının alabileceği değerler toplamı kaçtır?"	17	18	19	20	21	A	/static/crops/Aromat-2024-Matematik_Net_30/Aromat-2024-Matematik_Net_30_p0008_q02.png	tier5_qindex_page_inline	bronze_clean
ac35db81-d82a-55fa-aacb-e7a03d46fe94	fallback	MATEMATIK	Aromat-2023-Tyt-Matematik Net 30	50	"Annesini ziyaret etmek için yola çıkan Melike, aracını çalıştırdığı anda aracının km sayacı aşağıdaki biçimde görülmektedir.

1 5 2 8 1

Aracın hareketi boyunca km sayacında görülen farklı sayıların %15'inin onlar basamağında '8' olduğu biliniyor.

İlk durumda Melike'nin, bulunduğu noktanın annesinin evine uzaklığı 100 km'den az olduğuna göre, Melike annesinin evine vardığında aracının km sayacı görüntüsü aşağıdakilerden hangisidir?"	1 5 2 8 8	1 5 3 4 0	1 5 3 4 2	1 5 3 4 8	1 5 3 8 0	D	/static/crops/Aromat-2023-Tyt-Matematik_Net_30/Aromat-2023-Tyt-Matematik_Net_30_p0050_q02.png	tier5_qindex_page_inline	bronze_clean
e344f30c-9b1a-542e-b8e5-ad29e7399326	fallback	EDEBIYAT	Bilgi Sarmal Ayt Edebiyat Video Ders Kitabı 2025	109	"Eserinin pek çok yerinde Türkleri ve Türklüğü öven ; kendini dili en güzel, en açık ve en etkili kullanan kişi olarak tanımlar. Bütün Türk ileri gelen dâhisi Türk, Türkmen, Oğuz, Çiğil, Yağma ve Kıpçakların sözlü edebiyat ürünlerini öğrendiğini belirtirken aynı bütün bu bilgileri kitabında ve uygun bir biçimde sıralayarak düzenlediğini anlatır.

Bu parçada boş bırakılan yere aşağıdakilerden hangisi getirilmelidir?"	Hoca Ahmet Yesevi	Edip Ahmet Yükneki	Kaşgarlı Mahmut	Yusuf Has Hacip	Ali Şir Nevai	A	/static/crops/Bilgi_Sarmal_Ayt_Edebiyat_Video_Ders_Kitabı_2025/Bilgi_Sarmal_Ayt_Edebiyat_Video_Ders_Kitabı_2025_p0109_q02.png	tier5_qindex_page_inline	bronze_clean
ac7be967-bc6c-5518-94c0-f35498f3d7f7	fallback	TURKCE	Aromat Tyt Türkce Model Sorular	52	"Dünyamız, gerçekten büyük dönüşümlerin yaşanacağı bir değişim çağına giriyor. Öyle ki yaşanacak gelişmeler hiç öngörmediğimiz gibi ya da gelişmelerin hızı ve büyüklüğü biz harete düşürecektir. Üstel (üstel halinde katanarak) ilerleyen teknoloji, bir yandan muazzam bir potansiyel sunarken diğer yandan oluşan bu imkânlar, çok büyük ve yeni sorumluluklar üstlenmemizi gerektirecektir.

Bu parçadan hareketle aşağıdakilerin hangisi çıkarılabilir?"	Her teknolojik gelişme, toplumu olumsuz yönde değiştirir.	Büyük teknolojik hamleler, toplumda her zaman karşılık bulmaz.	Günümüzde değişimler, tarihindeki daha yavaş olmaktadır.	Değişim ve dönüşüm çağı, insana birlikte görev ve işler yükler.	İnsan, teknolojik geleceği öngöremediğinde panik ve kuşku başlar.	A	/static/crops/Aromat_Tyt_Türkce_Model_Sorular/Aromat_Tyt_Türkce_Model_Sorular_p0052_q03.png	tier5_qindex_page_inline	bronze_clean
53ec5ee3-57ff-52be-b117-267ffa3583d7	fallback	MATEMATIK	Aromat-2024-Matematik Net 30	45	"KILAVUZ SORU
$$ \lim_{x \to \infty} \frac{x^2 - 5x + 6}{x^2} + \lim_{x \to 0} \frac{x^2 - 25}{x^2 - 5x} $$
ifadesinin değeri kaçtır?"	\frac{3}{2}	2	\frac{5}{2}	3	\frac{7}{2}	A	/static/crops/Aromat-2024-Matematik_Net_30/Aromat-2024-Matematik_Net_30_p0045_q02.png	tier5_qindex_page_inline	bronze_clean
d3b80948-154b-5490-8a39-08f85c872933	fallback	EDEBIYAT	Aromat Ayt Edebiyat	13	"Avrupa'daki bilimsel düşüncesi farkı ettiği gibi kendi ülkesindeki bilimlerin durumuna uygun bir giriş yapmış ve bu bunu aşmanın yollarını aramıştır. Keşfiyye-Zunûn'da bilimler hakkında çeşitli toplu bir ansiklopedi hazırlama amacındadır. Bu eserini mukaddimesinde bilgi, bilim, bilimlerin konusu, aynı noktaları, yöntem vb. konuları ele almış; bununla ele alınan çoğunluğu Osmanlı bilimlerinin yazdıkları eserlerden faydalanmıştır.

Bu parçada sözü edilen sanatçı aşağıdakilerden hangisidir?"	Evliya Çelebi	Katip Çelebi	Naima	Sinan Paşa	Mercimek Ahmet	E	/static/crops/Aromat_Ayt_Edebiyat/Aromat_Ayt_Edebiyat_p0013_q02.png	tier5_qindex_page_inline	bronze_clean
a0a952ff-5ee1-57e2-bc2d-fd6a6df3f44f	fallback	KIMYA	Aromat Ayt 2024 Fen Bilimleri Model Sorular Net 30	53	Aşağıdakilerden hangisi sağlıklı bir insanın solunum sisteminin yapı ve işlevlerinden biri değildir?	Hücrelerin ihtiyacı olan oksijenin dış ortamdan alınması için solunum sistemine gereksinim duyulur.	Hücrelerin ürettiği metabolik atık olan karbondioksit dışarı atılmasını sağlar.	Sağ akciğer üç loplu, sol akciğer iki lobludur.	Solunum gazlarının alveollerde alışverişi difüzyon kurallarına göre gerçekleşir.	Soluk borusu sadece kıkırdaktan oluşur.	E	/static/crops/Aromat_Ayt_2024_Fen_Bilimleri_Model_Sorular_Net_30/Aromat_Ayt_2024_Fen_Bilimleri_Model_Sorular_Net_30_p0053_q02.png	tier5_qindex_page_inline	bronze_clean
a484ea25-ce2e-5519-9b99-7233b1670e0a	fallback	SOSYAL	Bilgi Sarmal Tyt Sosyal Bilimler Video Ders Kitabı 2025	21	Bu bilgiye göre Medine Sözleşmesi ile ilgili aşağıdakilerden hangisine ulaşılabilir?	Anayasalı bir nitelik taşıdığına	Arabistan'daki ilk yazılı kanun olduğuna	Avrupa hukukuna temel oluşturduğuna	Güçler ayrılığı ilkesini ortaya çıkardığına	Halifelik makamının kurulmasında etkili olduğuna	B	/static/crops/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025/Bilgi_Sarmal_Tyt_Sosyal_Bilimler_Video_Ders_Kitabı_2025_p0021_q01.png	tier5_qindex_page_inline	bronze_clean
d1278d68-cfb7-5acf-b003-bd2c625556d5	fallback	EDEBIYAT	Aromat Ayt Edebiyat	33	"(I) Nazım Hikmet'in şiirlerinde fütürizm akımının ve Rus şair Mayakovski'nin etkisi görülür. (II) Nazım Hikmet, ""serbest"" ve ""toplumcu gerçekçi"" şiir anlayışının öncülüğünü yapmıştır. (III) Bütün tema ve dil bakımından Türk şiirine büyük bir genişlik getirmiştir. (IV) Eserlerinde son derece başarılı ve canlı bir dil kullanmıştır. (V) Dizeleri anlamlıyı yırkış; nesnel ve somut işgariştirmiş; tüm dizeleri hep büyük harfle başlatmıştır.

Bu paragrafta numaralanmış cümlelerin hangisinde bir yanlışlık yapılmıştır?"	I	II	III	IV	V	E	/static/crops/Aromat_Ayt_Edebiyat/Aromat_Ayt_Edebiyat_p0033_q02.png	tier5_qindex_page_inline	bronze_clean
a9a78a64-9c6c-56ca-9fba-746c571cb346	fallback	EDEBIYAT	Aromat Ayt Edebiyat	39	Aşağıdakilerden hangisi Tanzimat Dönemi hikâyecilerinden biri değildir?	Namık Kemal	Şamipaşazade Sezai	Ahmet Mithat Efendi	Recaizade Mahmud Ekrem	Ahmet Vefik Paşa	E	/static/crops/Aromat_Ayt_Edebiyat/Aromat_Ayt_Edebiyat_p0039_q02.png	tier5_qindex_page_inline	bronze_clean
a23fd47d-b092-52f3-8ea2-34dcc069735a	fallback	KIMYA	Aromat Ayt 2024 Fen Bilimleri Model Sorular Net 30	48	"İnsanda destek ve hareket sisteminin işlevleriyle ilgili;

I. kan hücrelerinin üretimini sağlayan hormonları üretime,
II. iç organlara bağlanma yüzeyi oluşturur,
III. kalsiyum ve fosfor gibi bazı mineralleri üretime

ifadelerden hangileri yanlıştır?"	Yalnız I	Yalnız II	Yalnız III	I ve III	I, II ve III	E	/static/crops/Aromat_Ayt_2024_Fen_Bilimleri_Model_Sorular_Net_30/Aromat_Ayt_2024_Fen_Bilimleri_Model_Sorular_Net_30_p0048_q02.png	tier5_qindex_page_inline	bronze_clean
dd4fbd3f-e4c5-54c6-8126-da54caca76df	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri Model Sorular	21	Çift yarıklı yapılan girişim deneyinde perde üzerinde aydınlık ve kararan saçaklar oluşmaktadır. Buna göre girişim desenindeki saçak genişliğini artırmak için λ, ışının dalga boyu L, yarık düzlemi ile perde arasındaki uzaklık n, girişimin gerçekleştiği ortamın kırılma indisi niceliklerinden hangilerinin tek başına artırılması yeterli olabilir?	Yalnız λ	λ ve L	Yalnız L	L ve n	Yalnız n	E	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri_Model_Sorular/Aromat_2024_Ayt_Fen_Bilimleri_Model_Sorular_p0021_q02.png	tier5_qindex_page_inline	bronze_clean
2a1bba7a-8d3a-5e12-aa78-728a9362e1d5	fallback	KIMYA	Aromat Tyt Sosyal Bilimler Model Sorular 2023	54	"İslam'da iman esasları Kur'an-ı Kerim ve hadislerden çıkarılmıştır. Bütünlük arz eder, iman esaslarında zorlama yoktur, açık ve sadedir. Zamana ve mekâna, kişi ve toplumlara göre değişmez; daima sabit kalır.

Bu parçaya göre aşağıdakilerden hangisi iman esasları içerisinde yer almaz?"	İslam inanç esaslarını görecelidir.	İslam inanç esasları açık ve sadedir.	İslam inanç esaslarında zorlama yoktur.	İslam inanç esaslarında her tercihe dayanır.	İslam inanç esasları bir bütünlük; bölünme kabul etmez.	E	/static/crops/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023_p0054_q02.png	tier5_qindex_page_inline	bronze_clean
f21c0575-3f3d-56ab-8def-f45679a5327e	fallback	FIZIK	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	288	Bir cep telefonu bataryasının üzerinde yazan 2500 mAh değeri, bataryanın hangi niceliğini gösterir?	Potansiyel farkını	Çekilebilecek maksimum akımı	Dayanabildiği maksimum akımı	Depolanmış elektrik yükünü	Elektriksels gücünü	C	/static/crops/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası_p0288_q05.png	tier5_qindex_page_inline	bronze_clean
2d27449e-c9e7-51ad-aada-db5b49230b81	fallback	FIZIK	345 2025 Tyt Fizik Soru Bankası	113	"Bir evde çalışan bazı elektrikli aletlerin günlük çalışma sürelerini ve güçlerini gösteren tablo aşağıdaki gibidir.

| Alet | Günlük çalışma süresi (saat) | Gücü (Watt) |
| :--- | :---: | :---: |
| Elektrikli ısıtıcı | 2 | 2000 |
| Ütü | 5 | 1600 |
| Tost makinesi | 1 | 1000 |

Buna göre, bu aletlerin 1 günde harcadıkları toplam elektrik enerjisi kaç kWh tir?"	8	10	12	13	16	E	/static/crops/345_2025_Tyt_Fizik_Soru_Bankası/345_2025_Tyt_Fizik_Soru_Bankası_p0113_q01.png	tier5_qindex_page_inline	bronze_clean
3f4d2515-42ac-5540-bbee-33f874b832a6	fallback	MATEMATIK	Aromat-2023-Tyt-Matematik Net 30	62	Evinde 4 tanesi kokulu ve 3 tanesi kokusuz mum bulunan Şermin, bu mumlardan rastgele ikisini yakmak istiyor. Buna göre; Şermin'in yakacağı bu iki mumdan birinin kokulu, diğerinin kokusuz mum olma olasılığı kaçtır?	5/7	4/7	3/7	2/7	1/7	E	/static/crops/Aromat-2023-Tyt-Matematik_Net_30/Aromat-2023-Tyt-Matematik_Net_30_p0062_q02.png	tier5_qindex_page_inline	bronze_clean
36b4027d-8e3c-535b-a9f6-543860ef5743	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri Net 30	47	"Aşağıda sağlıklı bir insanın göz ile ilgili bazı yapıları verilmiştir.

I. Kornea
II. İris
III. Göz merceği
IV. Camlı sıvı
V. Kör nokta

Bu yapılardan hangisinin yeri yanlış gösterilmiştir?"	I	II	III	IV	V	A	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri_Net_30/Aromat_2024_Ayt_Fen_Bilimleri_Net_30_p0047_q02.png	tier5_qindex_page_inline	bronze_clean
f5def824-e5c0-56e4-83b0-42213302d71d	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri Net 30	41	Aşağıdaki bileşiklerden hangisi yanlış adlandırılmıştır?	CH₃ - CH - CH - CH₂ - CH - CH₃ (altlarda sırasıyla CH₃, CH₃, C₂H₅) 2, 3, 5-trimetil heptan	CH₃ - CH - CH = CH - CH₂ - CH₃ (ikinci C'nin altında CH₃) 2 metil 3 heksen	CH₃ - C ≡ C - CH₂ - CH = CH₂ 1-heksen - 4-in	(Siklopentan halkası ve bir metil grubu) 3-metil siklopentan	(Benzen halkası, üstte CH₃, sağda OH) 1-hidroksi-2-metil benzen	E	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri_Net_30/Aromat_2024_Ayt_Fen_Bilimleri_Net_30_p0041_q02.png	tier5_qindex_page_inline	bronze_clean
97e7c609-3978-5c5d-bfbc-46d8265e3b89	fallback	KIMYA	Aromat Tyt Sosyal Bilimler Model Sorular 2023	27	Japonya, Singapur, İngiltere ve Andorra gibi gelişmiş ülkelerde ortalama yaşam süresi oldukça uzundur. Buna göre bu ülkelerin nüfusuyla ilgili olarak aşağıdakilerden hangisi doğrudur?	Genç nüfus oranı fazladır.	Üçüncül ekonomik faaliyetlerde çalışanlar azdır.	Doğum ve ölüm oranları azdır.	Nüfus artış hızı fazladır.	Sanayi ürünleri ithalatı fazladır.	D	/static/crops/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023_p0027_q02.png	tier5_qindex_page_inline	bronze_clean
