id	book	page	q_no	text_len	verdict	reason	text_end_80char
81b0f6bf-8399-533c-952f-4065dd0fd036	345 2025 Tyt Ayt Geometri Soru Bankası 1	77	9	172	ok	valid_end_?	t{3}$ cm, $[PK] = 2\sqrt{3}$ cm, $|PE| = 8$ cm olduğuna göre, $|AB|$ kaç cm'dir?
82fc0185-8786-55a4-92a2-f36c49d26e3b	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	28	12.	207	ok	valid_end_?	BCA})=56^{\circ}$ olarak veriliyor. Buna göre, $m(\widehat{BDC})$ kaç derecedir?
905fd398-7333-5319-bcd7-f57e471a868d	Mikro-2024-Tyt Ayt-Geometri Soru Bankası	267	12	171	ok	valid_end_?	$m(\widehat{BAE})=80^{\circ}$ olduğuna göre, $m(\widehat{EFC})=x$ kaç derecedir?
a91b78c9-3280-5e01-aad2-d9e518e4e97c	Mikro-2024-Tyt Ayt-Geometri Soru Bankası	259	15	100	ok	valid_end_?	p [AE]$ $|AF| = 3$ cm $|BF| = 4$ cm olduğuna göre, $|EF| = x$ kaç santimetredir?
a9216769-0351-542b-8eb5-a987ca8cd0a7	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	32	8.	145	ok	valid_end_?	m(\widehat{ABC})=60^{\circ}$'dir. Buna göre, $m(\widehat{DEC})=x$ kaç derecedir?
909b0e8b-adb1-500b-8604-3ca8608ec423	Orijinal-2024-Geometri Soru Bankası	59	9.	131	cutoff	alphanumeric_end	BC eşkenar üçgen $[BH] \perp [AC]$ $m(\widehat{DAC}) = 15^{\circ}$ $|BD| = 4$ cm
a930770c-ee0d-53e9-8d02-3da99550d760	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	61	11.	207	ok	valid_end_?	 br, $|ED|=9$ br ve $|FC|=|BE|$ olduğuna göre, $\frac{|AF|}{|EC|}$ oranı kaçtır?
3b09bf84-96b0-5b70-a593-9fe743aa3b16	Bilgi Sarmalı-Tyt Ayt-Geometri Soru Bankası	164	8.	151	ok	valid_end_?	 cm, $|AD| = 12$ cm, $|BC| = |DC|$. Yukarıdaki verilere göre, $|BC|$ kaç cm'dir?
3ba179fe-d2a7-59bc-8d77-01dd5e99e714	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	282	22	286	ok	valid_end_?	ir. Yukarıdaki verilere göre, A noktasının B noktasına olan uzaklığı kaç km dir?
5fd4e018-068c-5a4c-85b2-e973c4d18cb1	Bilgi Sarmalı-2025-Tyt Ayt-Geometri Soru Bankası	180	7	306	ok	valid_end_?	doğrusal olduğuna göre, $m(\widehat{CBD})-m(\widehat{BCD})$ farkı kaç derecedir?
a643c90b-641a-5469-91b3-4eefa214b774	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	62	12.	146	ok	valid_end_?	|AD|=4|DI|$, $|DE|=3\sqrt{3}$ cm. Yukarıdaki verilere göre, $|EF|=x$ kaç cm'dir?
a6a182f9-0bc7-50d0-93ec-3970efdd3ac3	345 2025 Tyt Ayt Geometri Soru Bankası 1	51	6	194	ok	valid_end_?	widehat{BAC}) = 61^{\circ}$ olduğuna göre, $m(\widehat{BFC}) = x$ kaç derecedir?
70665482-5189-5a9f-8789-5ec3bea61944	Orijinal-Tyt Ayt Geometri Soru Bankası	47	10.	146	ok	valid_end_?	|$, $|AD|=3$ cm, $|DC|=4$ cm'dir. Yukarıdaki verilere göre, $|BC|=x$ kaç cm'dir?
a6ef3940-e75f-57c0-b61a-b156368a413d	Mikro-2024-Tyt Ayt-Geometri Soru Bankası	259	11	136	ok	valid_end_?	AB]$ $|EF| = 3$ cm $|FH| = 5$ cm olduğuna göre, Çevre$(ABCD)$ kaç santimetredir?
70c98c87-3f3f-5641-9aec-a45a189d5fed	Orijinal-Tyt Ayt Geometri Soru Bankası	156	9.	132	ok	valid_end_?	AC] = \{K\}$, $|AK| = 6$ cm. Yukarıda verilenlere göre, Çevre(ABCDE) kaç cm'dir?
7527777e-f10c-53b8-9a99-0268bc6c3f70	Mikro-2024-Tyt Ayt-Geometri Soru Bankası	95	11	142	ok	valid_end_?	C|$, $|AD| = 17$ cm, $|BC| = 15$ cm olduğuna göre, $|BC| = x$ kaç santimetredir?
77608f51-f16d-5916-a101-fb41bbf611a4	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	63	9.	44	ok	valid_end_?	Şekilde verilenlere göre, $|AC|$ kaç br'dir?
39521e52-37cc-55a4-bfe3-02f0504184b8	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	284	10	138	ok	valid_end_?	|=|BC|=10$ cm, $|DC|=4$ cm. Yukarıdaki verilere göre, Alan(ABCD) kaç $cm^2$ dir?
7aea3eb6-b525-5b39-89d9-97d18d4632a8	345 Tyt Ayt Geometri Soru Bankası	53	6.	112	ok	valid_end_?	, $|AE|=|ED|=|EB|=\sqrt{13}$ cm, $|BD|=4$ cm olduğuna göre, $|CD|=x$ kaç cm'dir?
917b0f1f-3289-57fe-8c46-8aaf9bc9cfbf	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	172	11	116	ok	valid_end_?	{F\}$, $|IBGI = |GFI$, Çevre$(BCG) = 18$ birim. Buna göre, $|AFI|$ kaç birimdir?
3ac93b56-7505-50bd-b28e-9aa0ea5df888	2023-2024-ACİL-TYT-AYT-Geometrinin İlacı	48	10	149	ok	valid_end_?	|$ $|AB| = 4 \cdot |DF| = 4$ birim Buna göre, $x$ açısının ölçüsü kaç derecedir?
3b5494e0-3725-5f11-8738-d246244aee80	Bilgi Sarmalı-Tyt Ayt-Geometri Soru Bankası	58	11.	168	ok	valid_end_?	, $|AK|=|KC|$, $|BD|=6$ birim, $|FC|=4$ birim. Buna göre, $|DF|=x$ kaç birimdir?
3bf78d5a-9557-5100-ab80-4625ee3280f0	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	62	9	155	cutoff	alphanumeric_end	 \parallel BC$ $DK \parallel AC$ $Ç(ABC)=39$ birim $|DF|=6$ birim $|DE|=3$ birim
49e57867-1d8f-51c3-b16d-b93d72018b50	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	360	16	162	ok	valid_end_?	eri verilmiştir. $|BC|=|CD|$ dir. Yukarıdaki verilere göre, $|AC|$ kaç birimdir?
9928dd3a-c975-5c23-9c63-433150b37108	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	47	7	168	ok	valid_end_?	c$, $|PE|=4$ cm ve $|PF|=6$ cm dir. Yukarıdaki verilere göre, $|AB|$ kaç cm dir?
b7f3b38f-33a3-5f74-91e0-8ae2d546b99c	345 2025 Tyt Ayt Geometri Soru Bankası 1	63	15	158	ok	valid_end_?	t{o}$ $|CD| = 7\sqrt{3}$ cm $|CB| = 19$ cm olduğuna göre, $|AD| = x$ kaç cm'dir?
b9670b81-8119-5e95-8840-59881fbe807b	Orijinal-2024-Geometri Soru Bankası	176	8.	173	ok	valid_end_?	| = 4$ cm, $|NC| = 9$ cm. Yukarıda verilenlere göre, Alan$(HKD)$ kaç cm$^2$ dir?
d5744be6-39aa-51eb-917b-1e174f14b65b	Orijinal-2024-Geometri Soru Bankası	156	12	131	ok	valid_end_?	$[AD]$ köşegen, $|AG| = 2$ cm. Yukarıda verilenlere göre, $|KN| = x$ kaç cm'dir?
d5752d65-ce3b-53a5-adad-5701d5823c43	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	170	8	144	ok	valid_end_?	arı toplamı 42 birim olduğuna göre, başlangıçtaki kartonun çevresi kaç birimdir?
d62437ac-42a7-5c38-a29c-0cb6f632a02e	345 Tyt Ayt Geometri Soru Bankası	241	6	161	ok	valid_end_?	at{ABD}) = 60^ ext{o}$, $m(\widehat{BDC}) = x$ olduğuna göre, $x$ kaç derecedir?
f98fdb4a-4261-502e-ada2-279b5b8da9a2	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	34	9	179	ok	valid_end_?	D}) = 34^ ext{o}$ olarak veriliyor. Buna göre, $m(\widehat{BCD})$ kaç derecedir?
fa34f973-47a6-5644-a496-a0af6012710f	Orijinal-2024-Geometri Soru Bankası	29	11	163	ok	valid_end_?	$|DC| = 2$ cm $|BC| = \sqrt{69}$ cm Yukarıdaki verilere göre, $|AB|$ kaç cm'dir?
4a7ae6cb-6cbe-5f2e-9961-eed5fd96d85f	345 2025 Tyt Ayt Geometri Soru Bankası 1	325	9	94	ok	valid_end_?	B|=2$ cm, $|DE|=|EC|=4$ cm, $|AD|=|AC|=8$ cm olduğuna göre, $|BE|=x$ kaç cm'dir?
9b561863-253a-50a5-a04a-77089adccb5e	Full Matematik-2022-2023-Tyt Ayt-Geometri Soru Bankası	219	7	302	ok	valid_end_?	doğrusaldır. Yukarıdaki verilere göre, $m(\widehat{D'KB})=\alpha$ kaç derecedir?
9f5f5637-6b54-56f7-b442-41f568236988	345 2025 Tyt Ayt Geometri Soru Bankası 1	63	16	124	ok	valid_end_?	l AB$ $|BE| = 6\sqrt{3}$ cm $|EC| = 12$ cm olduğuna göre, $|FD| = x$ kaç cm'dir?
4bbe849a-3d86-5f74-b0fe-6015c7380011	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	113	11	132	ok	valid_end_?	$|ADI = 8$ cm ve $|TSI = 1$ cm dir. Yukarıdaki verilere göre, $|BC|$ kaç cm dir?
4bece432-813b-5559-8e68-f03dfad134a2	Bilgi Sarmalı-2025-Tyt Ayt-Geometri Soru Bankası	64	9.	120	ok	valid_end_?	, $|AB|=|AC|$. $|BD|=6$ birim, $|DC|=2$ birim. Buna göre, $|AD|=x$ kaç birimdir?
a1a197b1-cda4-5595-9840-f8a80651bbf7	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	185	10	154	ok	valid_end_?	m(\text{NHİ})$, $m(\text{HNE})=x$. Yukarıda verilenlere göre, $x$ kaç derecedir?
4d8b3742-21e0-543c-ab2b-20a889ac7ea5	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	28	9	197	ok	valid_end_?	})=40^\circ$. Yukarıdaki verilere göre, $m(\widehat{CBD})=\alpha$ kaç derecedir?
4e192de4-90f8-5e4d-8ac1-68ae3ee7c3ce	Bilgi Sarmalı-2025-Tyt Ayt-Geometri Soru Bankası	108	12.	135	ok	valid_end_?	, $|AD| = 8$ cm, $|FB| = 6$ cm. Yukarıdaki verilere göre, $|DF| = x$ kaç cm'dir?
5c8f7205-088f-51ac-979b-ebd39e1832a5	Orijinal-Tyt Ayt Geometri Soru Bankası	285	11	144	ok	valid_end_?	 cm. ABCD dik yamuğu teğetler dörtgeni olduğuna göre, Alan(ABCD) kaç cm$^2$'dir?
c2c53eb4-7d00-55ff-9f3c-2164ba13bc42	Bilgi Sarmalı-Tyt Ayt-Geometri Soru Bankası	62	9	144	ok	valid_end_?	\widehat{DBC})$, $[EC] = 2$ cm. Yukarıdaki verilere göre, $[BD] = x$ kaç cm'dir?
5d1c5955-3555-5e4e-87ad-7d39523d6a88	345 2025 Tyt Ayt Geometri Soru Bankası 1	259	7.	141	ok	valid_end_?	\widehat{AKD})=72^\circ$ olduğuna göre, $m(\widehat{AED})=\alpha$ kaç derecedir?
c4803a02-2770-58eb-b165-235e66343812	345 Tyt Ayt Geometri Soru Bankası	77	7	209	ok	valid_end_?	diliyor. $|AB| = 3$, $|BE| = 6$ cm olduğuna göre, Şekil 2'de $|AB'|$ kaç cm'dir?
c5ef12b3-8d89-53fb-8461-83d4886117c8	345 2025 Tyt Ayt Geometri Soru Bankası 1	271	7.	139	ok	valid_end_?	3$ cm, $|AD| = |AE| = 4$ cm, $|BC| = 5$ cm olduğuna göre, $|DE| = x$ kaç cm'dir?
c6d718af-b743-5bcd-83d6-6d87dee303a6	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	81	7	142	ok	valid_end_?	 $|AB|=4$ cm ve $|BC|=12$ cm dir. Yukarıdaki verilere göre, $|DC|=x$ kaç cm dir?
c738e22e-66e9-5f21-ba42-4278530c71de	Orijinal-Tyt Ayt Geometri Soru Bankası	51	8	156	ok	valid_end_?	rc$, $|FK|=3$ cm, $|FE|=1$ cm. Yukarıdaki verilere göre, $|AB|=|AC|$ kaç cm'dir?
e435f1bc-8f05-5635-8c68-4145dd1ee2dc	Bilgi Sarmalı-Tyt Ayt-Geometri Soru Bankası	342	6	422	ok	valid_end_?	şlangıçtaki pembe kartonun yarıçapının yeşil kartonunun yarıçapına oranı kaçtır?
e82d4614-1a84-5a16-a28a-5a9a48fa378d	345 2025 Tyt Ayt Geometri Soru Bankası 1	327	8.	142	ok	valid_end_?	 [BC]$, $|EF|=3$ cm, $|BF|=2$ cm olduğuna göre, $A(ABCD)$ kaç $\text{cm}^2$ dir?
e975ab10-e186-5676-b736-0ed298d2d724	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	298	8	335	ok	valid_end_?	rım daireye C noktasında teğet olduğuna göre, $AKC$ yayının uzunluğu kaç cm'dir?
604f56e4-ee40-5f7f-a660-12c4bb82c351	Bilgi Sarmalı-2025-Tyt Ayt-Geometri Soru Bankası	362	8	240	ok	valid_end_?	$ eşitliği sağlanmaktadır. Buna göre, $x = 3$ değeri için $z$'nin değeri kaçtır?
61ec35c4-3a4c-5048-a580-64409af0785c	Full Matematik-2019-2020-Geometri Soru Bankası	235	9	121	ok	valid_end_?	 0)$ ve $m(\widehat{AOC}) = 45^\circ$ dir. Buna göre, $A(OBC)$ kaç birimkaredir?
62b38957-5fa5-54c5-9b2b-ce4d56c5e4ec	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	171	10	150	ok	valid_end_?	DF| = 20$ cm ve $|CF| = 15$ cm dir. Yukarıdaki verilere göre, $|FH|$ kaç cm dir?
ebae8af5-5793-55a9-bb23-4d2514ec8f69	Bilgi Sarmalı-Tyt Ayt-Geometri Soru Bankası	166	7	111	ok	valid_end_?	p[CK]=\{K\}$. $|AB|=4\sqrt{3}$ cm Yukarıdaki verilere göre, $|DK|=x$ kaç cm'dir?
ec14e782-53d0-5f08-8f6a-5d72a718a62c	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	38	10.	153	ok	valid_end_?	veriliyor. $2|AE|-|BC|=2$ birim olduğuna göre, $m(\widehat{ADC})$ kaç derecedir?
71b965fc-c7b4-5c2f-a5d2-ffe12bfc5cb0	2020-2021-Acil-Tyt Ayt Geometrinin ilacı Soru Bankası	114	8	164	ok	valid_end_?	widehat{BCD}) = 60^ ext{o}$ $m(\widehat{BAE}) = x$ Buna göre, $x$ kaç derecedir?
724b3790-35a4-517d-8b1b-2b451c222f16	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	204	7	171	ok	valid_end_?	|BD|=8 \text{ cm}$ Yukarıdaki verilere göre, Alan$(ABCD)$ kaç $\text{cm}^2$ dir?
72d956bf-95a5-5a26-bce9-53ee397e553b	Orijinal-Tyt Ayt Geometri Soru Bankası	172	7.	226	ok	valid_end_?	CD})=35^{\circ}$. Yukarıda verilenlere göre, $m(\widehat{BED})=x$ kaç derecedir?
73f2bdce-5ab6-578f-a3d1-8e1ff116e333	Mikro-2024-Tyt Ayt-Geometri Soru Bankası	81	15	123	ok	valid_end_?	|BC| = 4\sqrt{2}$ cm, $|AC| = 6$ cm olduğuna göre, $|AB| = x$ kaç santimetredir?
05ed9091-ce75-53a2-b416-5b1b4150fa67	Esen Aps Kimya Soru Bankası	186	7	115	ok	valid_end_?	e ilgili bazı bilgiler verilmiştir. Buna göre bu bilgilerden hangileri doğrudur?
7636c466-7a32-51bd-a2ac-75a14f8da692	Orijinal-2024-Geometri Soru Bankası	91	11.	104	ok	valid_end_?	 üçgen, $|AB|=9$ cm, $|AD|=7$ cm. Yukarıdaki verilere göre, $|AF|=x$ kaç cm'dir?
7662aa0f-f8f0-576c-bb98-d4d98c52b48a	345 2025 Tyt Ayt Geometri Soru Bankası 1	77	10	128	ok	valid_end_?	C| = 4$ cm, $|AB| = 15$ cm, $|AC| = 20$ cm olduğuna göre, $|AD| = x$ kaç cm'dir?
769a77c4-5a8e-5109-a0d9-42f4cd099a82	Orijinal-Tyt Ayt Geometri Soru Bankası	33	8.	177	ok	valid_end_?	{3}$ cm, $|DC| = 3\sqrt{3}$ cm. Yukarıdaki verilere göre, $|BC| = x$ kaç cm'dir?
770e9734-69a3-5692-a37a-da08092c110b	Mikro-2024-Tyt Ayt-Geometri Soru Bankası	81	12	138	ok	valid_end_?	at{ACB}) = 30^\circ$, $|DC| = 6$ cm olduğuna göre, $|AD| = x$ kaç santimetredir?
7758359d-5841-5999-a95b-b22806c7e814	CAP-2022-2023-TYT AYT-Geometri Soru Bankası	165	10	159	ok	valid_end_?	| = 8$ cm ve $|KF| = 3$ cm dir. Yukarıdaki verilere göre, $|EFI = x$ kaç cm dir?
77915b5f-971c-5c89-a0f5-72668d4b56f3	2023-2024-ACİL-TYT-AYT-Geometrinin İlacı	60	11	154	ok	valid_end_?	birim. B, C, D noktaları doğrusal olduğuna göre, $|BC|-|CD|$ farkı kaç birimdir?
78562537-4c9b-50e0-b128-0da97c4c0633	Orijinal-Tyt Ayt Geometri Soru Bankası	71	9.	157	ok	valid_end_?	$ cm, $|DC|=12$ cm'dir. Yukarıda verilenlere göre, $|AB|=x$ uzunluğu kaç cm'dir?
788aeb4a-5f67-5084-8d86-d452836a27d7	Bilgi Sarmalı-Tyt Ayt-Geometri Soru Bankası	204	8	337	ok	valid_end_?	 ve $|B'B''| = 5$ cm'dir. Yukarıdaki verilere göre, Çevre$(A'C'C'')$ kaç cm'dir?
78969376-0fa2-578f-b866-93ee15c2c396	Mikro Orijinal-Tyt Ayt-Geometri Soru Bankası 2	87	11	108	ok	valid_end_?	yüksekliğini çubuklarla oluşturmak için aşağıdakilerden hangisi kullanılmalıdır?
7a7d4e2b-6531-5911-ba33-d5d78d402596	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	168	8	181	ok	valid_end_?	erilere göre, $x$'in cm cinsinden alabileceği kaç farklı tam sayı değeri vardır?
7aca4d00-2916-53b5-8451-d3a1c5238127	Bilgi Sarmalı-2025-Tyt Ayt-Geometri Soru Bankası	128	9	115	ok	valid_end_?	|BC|=30$ br. $A(ABC)=120$ $br^2$. Buna göre, ABC üçgeninin çevresi kaç birimdir?
7d3759c7-216d-5ce0-a670-764559966462	345 Tyt Ayt Geometri Soru Bankası	259	8	139	ok	valid_end_?	3$ cm, $|DC|=14$ cm, $|EC|=|BE|$. Yukarıdaki verilere göre, $|AB|=x$ kaç cm'dir?
7eb7a666-d9dd-5a77-a732-4ffe1f971c79	Orijinal-Tyt Ayt Geometri Soru Bankası	176	11.	153	ok	valid_end_?	AE|=6$ cm, $|CD|=12$ cm. ABCD deltoidinde verilenlere göre, $|BE|=x$ kaç cm'dir?
94fcd929-768e-526c-b64f-a5438177bc80	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	34	11	142	ok	valid_end_?	o}$ $[AF] = [AC] = [BE] = [ED]$ olduğuna göre, $m(\widehat{ECF})$ kaç derecedir?
9623e66d-8407-571c-ae90-61f478dbe68f	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	176	8	284	ok	valid_end_?	[BE]$'dir. Buna göre, $m(\widehat{ABC})+m(\widehat{FED})$ toplamı kaç derecedir?
977762ae-2d5d-56cf-84cf-3a2c43dbbc3a	Esen Tyt Ayt Geometri Soru Bankası	37	10.	254	ok	valid_end_?	$[CE]=[EF]$, $[DF]=12$ birim, $[BC]=7$ birimdir. Buna göre, $|BE|$ kaç birimdir?
97db28ae-3b90-5d1f-a3bb-589746631af6	Orijinal-2024-Geometri Soru Bankası	123	9	144	ok	valid_end_?	cm $|CD| = 6$ cm Yukarıdaki verilere göre, Alan($\widehat{BCE}$) kaç $cm^2$ dir?
ae8d9489-350d-5e84-bdb7-b0e34b42f9b5	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	315	6	565	ok	valid_end_?	una göre, başlangıçta art arda gelen her iki kanat arasındaki açı kaç derecedir?
b0a4be66-a343-5d90-96a5-6ddb33860f20	2023-2024-ACİL-TYT-AYT Geometri Soru Bankası	239	11	192	ok	valid_end_?	rinden başka Pick noktası yoktur. Buna göre, bu çokgenin alanı kaç birimkaredir?
0bd40fab-0cb4-516f-ad56-95af35d20bb6	Esen Tyt Kimya Soru Bankası	140	8	317	ok	valid_end_)	=12 \ g/mol$, $O=16 \ g/mol$, $Al=27 \ g/mol$, $Ca=40 \ g/mol$, $Fe=56 \ g/mol$)
b713b805-f1bb-56d7-bdf3-607840b83052	Full Matematik-2019-2020-Geometri Soru Bankası	51	9	61	ok	valid_end_?	Yukarıdaki verilere göre, KBD üçgeninin çevresi kaç birimdir?
b7a0c976-9d89-5bfc-b185-e6fc126b4e6e	Bilgi Sarmalı-2025-Tyt Ayt-Geometri Soru Bankası	182	7	272	ok	valid_end_?	 D noktaları çakıştırılıyor. Buna göre, $m(\text{BD'C}) = \alpha$ kaç derecedir?
b7e0fde9-ec1a-5f38-ade8-03f32bfb51c2	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	130	12	135	ok	valid_end_?	| \parallel [AB]$, $|BE|=6$ br ve $|CE|=12$ br olduğuna göre, $|AB|$ kaç br'dir?
ab77c3b7-ba43-5bca-8a37-f29775566549	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	34	8	193	ok	valid_end_?	BE| = |EC|$ Yukarıdaki verilere göre, $m(\widehat{EDC}) = \alpha$ kaç derecedir?
b89e909a-2730-543e-8da8-c171fb065a3a	345 Tyt Ayt Geometri Soru Bankası	127	11.	139	ok	valid_end_?	 = 15^ ext{o}$ $|CE| = 4$ cm $|AB| = 9$ cm olduğuna göre, $|AD| = x$ kaç cm'dir?
bbe393f5-8403-584e-b0a6-48f9cd84d8db	Orijinal-2024-Geometri	29	9	286	unclear	unknown_end_$	rudur? I. $\beta > \theta > \alpha$ II. $m_2 > m_3 > m_1$ III. $m_1 + m_3 > m_2$
bccdbf51-411d-511b-98fb-23b18f8c9269	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	243	9	144	ok	valid_end_?	 [DC]$, $|OE|=6$ br, $|DE|=4$ br. Yukarıda verilenlere göre, Ç(ABCD) kaç br'dir?
cb226b87-65ec-5d06-afbf-32c42adeac02	Bilgi Sarmalı-Tyt Ayt-Geometri Soru Bankası	60	9	155	ok	valid_end_?	|[BC]$, $|DE|=8$ cm, $|EF|=6$ cm. Yukarıdaki verilere göre, $|AH|=x$ kaç cm'dir?
cd30f365-2e6e-5bd7-bbcc-e7448d22e9af	Orijinal-2024-Geometri Soru Bankası	89	11.	168	ok	valid_end_?	F|=10$ cm, $|BC|=20$ cm. Yukarıdaki verilere göre, $|EC|-|BE|$ farkı kaç cm'dir?
ce4364ed-9af7-561b-a5ad-52c21ae56709	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	198	10.	155	ok	valid_end_?	C| = 4$ cm ve $|BF| = 9$ cm. Yukarıdaki verilere göre, $A(ABCD)$ kaç $cm^2$ dir?
ced4cfec-c326-5e3d-8481-152f569976ba	Orijinal-Tyt Ayt Geometri Soru Bankası	168	12	248	ok	valid_end_?	'dir. Yukarıdaki verilere göre, $m(\widehat{A ext{B}D}) = \alpha$ kaç derecedir?
cef72fe5-9e1a-5928-a70f-6db36f390e5a	Orijinal-2024-Geometri Soru Bankası	91	9.	137	ok	valid_end_?	=3$ cm, $|DC|=9$ cm. Yukarıdaki verilere göre, $\frac{|AD|}{|AC|}$ oranı kaçtır?
d0de9de5-2d5a-5d25-a725-7ae9d8ad9334	ACİL-TYT-AYT-Geometri Soru Bankası	192	10	93	ok	valid_end_?	r dörtgen, $|GC|=2|DG|$, $|AC|=24$, $|DF|=5$ cm. Buna göre, $|AF|=x$ kaç cm'dir?
d65e49f4-4915-5c35-b578-a3f0033ce9d6	Orijinal-Tyt Ayt Geometri Soru Bankası	79	11.	153	ok	valid_end_?	AC})$, $|AC|=2|AD|$, $|EB|=3$ cm. Yukarıdaki verilere göre, $|AE|=x$ kaç cm'dir?
d78e66fc-d7f8-5e8f-9e6a-35b07ba6d30b	Orijinal-2024-Geometri Soru Bankası	29	9	127	ok	valid_end_?	D|$ $|AD| = 7$ cm $|BC| = 9$ cm Yukarıdaki verilere göre, $|CD| = x$ kaç cm'dir?
d392bb98-2a36-5384-8e7c-48cd16a2f14e	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	204	8	324	ok	valid_end_?	circ$ ve $|B'B| = 5$ cm'dir. Yukarıdaki verilere göre, Çevre(A''C'C) kaç cm'dir?
ee73fc74-aee3-5411-b77f-e8d8aa45003a	Orijinal-2024-Geometri Soru Bankası	160	6	392	ok	valid_end_)	ın çevresi kaç $\text{cm}$'dir? (Altıgenlerin kalınlığı dikkate alınmayacaktır.)
d8fc72e1-3fa3-509d-aba9-9ded745a8d37	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	164	8.	153	ok	valid_end_?	|=6$ cm, $|AD|=12$ cm, $|BC|=|DC|$. Yukarıdaki verilere göre, $|BC|$ kaç cm dir?
f1341238-cb43-59b2-a505-25aa593c2956	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	248	8	451	ok	valid_end_?	t{3}\text{ br}^2$ olduğuna göre, deltoidlerden birinin uzun köşegeni kaç br'dir?
f1539276-b46c-5128-a031-f645908768e2	345 Tyt Ayt Geometri Soru Bankası	57	13	271	ok	valid_end_?	 = 25^{\circ}$ oluyor. Buna göre, son durumda $m(\widehat{A'AC})$ kaç derecedir?
f26d74ec-d21e-57b3-a680-0c38cbeb3267	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	164	10	191	ok	valid_end_?	PB) = 12 \text{ cm}^2$ Yukarıdaki verilere göre, $A(DPC)$ kaç $\text{cm}^2$ dir?
f3e90307-f7e0-5de3-b8fd-933ad9532e7e	Mikro Orijinal-2025-Ayt-Geometri Soru Bankası	75	11	110	ok	valid_end_?	yüksekliğini çubuklarla oluşturmak için aşağıdakilerden hangisi kullanılmalıdır?
f4353510-7c95-5c60-9cd4-4a7ac1fbecc3	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	46	8	134	ok	valid_end_?	=|DC|$, $|AD|=3$ cm, $|EC|=5$ cm. Yukarıdaki verilere göre, $|BE|=x$ kaç cm'dir?
f6a5ce31-ede9-5246-98da-a496814dda7e	345 2025 Tyt Ayt Geometri Soru Bankası 1	243	7	180	ok	valid_end_?	m, $|AD| = 6$ cm, $|BC| = 7$ cm, $|DC| = 9$ cm olduğuna göre, $|AB|$ kaç cm'dir?
f71044be-7ac9-508d-b30a-c44e363b322d	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	100	8.	146	ok	valid_end_?	= [BC]$, $|BE| = 6$ birim, $|EH| = 3$ birim. Buna göre, $|HC| = x$ kaç birimdir?
dabfd74c-b192-5c3a-82e8-6f29c6f5c1c2	Full Matematik-2019-2020-Geometri Soru Bankası	93	10.	206	ok	valid_end_?	DC|=6$ br. Yukarıdaki verilere göre, elde edilen dörtgenin çevresi kaç birimdir?
f86a4d43-d733-54f5-b5b9-32f5fdba5a57	Orijinal-2024-Geometri Soru Bankası	87	9	183	ok	valid_end_?	aki verilere göre, $m(\widehat{BAD}) = m(\widehat{EAC}) = \alpha$ kaç derecedir?
f8c44af2-ab04-5dfe-90b9-c299f8df71a9	345 2025 Tyt Ayt Geometri Soru Bankası 1	317	8.	174	ok	valid_end_?	sqrt{2}$ cm $|EB| = 1$ cm olduğuna göre, $m(\widehat{BCD}) = x$ kaç derecedir?
