id,subject_area,q,oa,ob,oc,od,oe,key
90a7eea0-cd8e-5aa1-845a-1c6268593339,TARIH,"II. Dünya Savaşı'nda Almanya'nın, Balkanlar, Yunanistan ve Yugoslavya üzerine seferler düzenlemesi üzerine Türkiye batı sınırında bulunan demir yolları ve köprüleri tahrip etmiştir. Türkiye'nin bu uygulamasındaki amacının aşağıdakilerden hangisi olduğu söylenebilir?",ABD'den borç para almak,Wilson ilkelerini uygulamak,Müttefik grubunda yer almak,Rusya'ya yardım etmek,Balkan Türklerini güvence altına almak,E
639d1b2e-339d-5cd8-9a48-65ff96a82615,TARIH,"Osmanlı Devleti'nde düzenli olarak belirli gün, saatlerde camilerde halka açık ifa edilen cuma selamlığında Müslüman-gayrimüslim ve hatta yabancı tebaa da dahil herkesin padişahı görmesi ve şikayetlerini iletmesi imkânı sağlanmıştır.
Bu duruma bakılarak,
I. eşitlik-adalet ilkelerine uyulmuştur.
II. Toplumsal bütünlüğün korunması amaçlanmıştır.
III. Halkın iradesinin etkinliği artırılmıştır.
yargılarından hangilerine ulaşılabilir?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",C
c5c585ae-51c3-5dda-a765-7d9ac0a099a0,TARIH,Osmanlı Devleti'nin Timur ile yaptığı Ankara Savaşı'nı kaybetmesinde aşağıdakilerden hangisi etkili olmamıştır?,Timur'un asker sayısının fazla olması,Karatatarlar'ın Osmanlı ordusundan ayrılmaları,Anadolu Türk beyliklerinden bazılarının Timur'un tarafına geçmesi,Timur'un ordusunda fillorin ve zırhlı süvarilerin bulunması,Kara Yusuf ve Ahmet Celayir'in Timur'un saflarına katılması,E
b3323916-d7d5-5ef6-b874-be1482bd65a8,TARIH,"Atatürk Dönemi dış politikasındaki;
I. Musul'un Irak sınırında kalması,
II. Sadabat Paktı'nın imzalanması,
III. Balkan Antantı'nın imzalanması,
IV. Hatay'ın ana vatana katılması
gelişmelerinden hangilerinin Misak-ı Millî hedefleri doğrultusunda gerçekleştiği söylenebilir?",Yalnız I,Yalnız IV,I ve III,II ve IV,"I, II ve III",B
7574cfa3-2f40-5856-8bab-3235645eb8e4,TARIH,"Yavuz Sultan Selim zamanında yapılan Mercidabık ve Ridaniye Savaşlarından sonra halifelik Osmanlı'ya geçmiştir.
Yavuz Sultan Selim Dönemi ile ilgili verilen bilgiden hareketle,
I. Osmanlı Devleti'nin İslam dünyasındaki saygınlığı artmıştır.
II. Müslümanlar için kutsal olan yerler Osmanlı kontrolüne girmiştir.
III. Ortodokslar Bizans hamiliğine alınmıştır.
yargılarından hangilerinin doğru olduğu söylenebilir?",Yalnız I,Yalnız II,I ve II,I ve III,"I, II ve III",C
5eac0f67-8cc1-5795-b7e9-9ce32d095945,TARIH,"Sanayileşmenin gerçekleştirilebilmesi amacıyla Cumhuriyet'in ilk yıllarında Teşvikisanayi Kanunu çıkarılmış ve özel teşebbüsün önü açılmıştır. Ancak, sermaye ve bilgi eksikliği bu uygulamanın başarıya ulaşmasına engel olmuştur. Buna göre aşağıdakilerden hangisi söylenemez?",Cumhuriyet'in ilk yıllarında ekonomik alanda çalışmalar yapıldığı,"Devletin, özel sektörden yararlanmak istediği",Sanayileşme için bilgi ve para birikiminin şart olduğu,Teşvikisanayi Kanunu'ndan beklenen sonucun alınamadığı,"Devletin, sanayi çalışmalarını tamamen üzerine aldığı",E
94d2518d-a618-5940-859e-2aa8948c1134,TARIH,"Türkiye, İkinci Dünya Savaşı'nda ekonomik alanda en büyük gerilemeyi tarım alanında yaşadı. Nitekim daha çok kol gücüne dayanan tarımsal üretim düşmekle kalmadı, ekilen toprakların önemli bir bölümü de atıl kaldı. Savaşın başlangıcından sona erdiği yıla kadar Türkiye'nin buğday üretimi neredeyse yarı yarıya düştü.
Bu durumun ortaya çıkmasında aşağıdakilerden hangisinin etkili olduğu söylenebilir?",Toprak Reformu Kanunu'nun çıkarılması,İthalat oranlarının yüksek miktarda düşmesi,Bir milyona yakın insanın silah altına alınması,Büyük kuraklıkların ortaya çıkması,Tarımda makineleşme sürecinin hız kazanması,C
ce596a42-53b6-5552-be8f-748ff98d0ec9,TURKCE,"Yaratıcı yazarlık seminerine katılan bir öğrenciden, kahramanının yaşadığı korkuyu konu alan bir öykü yazması istenince öğrenci şu cümleleri yazar:
“Ahen kapıya doğru koşarken ardındaki ayak seslerini duydu. Bütün gövdesi kontrolünü yitirmiş bir yay gibi gerildi. Kalbi göğsüne sığmıyor, güçlükle soluk alabiliyordu.”
Semineri yöneten öykücünün tavsiyesinden sonra öğrenci aynı cümleleri aşağıdaki gibi değiştirir:
“Ahen kapıya doğru koşarken ardındaki ayak seslerini duydu. Bütün gövdesi kontrolünü yitirmiş bir yay gibi gerildi. Kalbi göğsüne sığmıyor, güçlükle soluk alabiliyordu.”
Bu parçadan hareketle öğrenciye verilen tavsiye aşağıdakilerden hangisi olabilir?","Mekân tasvirlerini, kahramanının duygularından daha ön planda tutarsan silik bir kalemden ibaret kalırsın",İnsanların duygularına dokunmak istiyorsan metinlerindeki kahramanların yaşadıkları olaylara her anıyla tanıklık etmelisin,Güçlü bir kalem olmak için aynı parladığını söylemeden kırık bir cam parçası üzerindeki ışıltısını göstermelisin,"İnsan ve insanlığın temel duygularına, dürtülerine odaklanmak seni başarıya götürecek hareket noktalarından biridir","Kahramanın duygularını zaman ve mekânla bütünleştirmelisin ki o, gerçek dünyada bir yansımaya dönüşsün",C
11134dd7-64ba-5f8f-b250-4d1978046220,TURKCE,"Yazmaya hevesli bir genç olarak ünlü yazarın evine vardığımda çok heyecanlıydım. Çünkü kitaplarına hayran olduğum bu yazarın söyleyeceği her söz benim için yol gösterici olacaktı. ""Siz romanlarınızdaki karakterleri en çok neye dikkat ediyorsunuz?"" diye sordum ürkek. Biraz düşündükten sonra: ""Romanlarımdaki kişilerin bana benzemesine..."" dedi ve sürdürdü konuşmasını: ""Onlar köşelerinde benzetilmezler. Sözcükler de bana değil, onlara ait olmalı."" dedi. Ünlü yazarın yaptığı bu açıklamayla romana ilişkin çok temel bir gerçeği kavramıştım.
Bu parçanın sonuna düşüncenin akışına göre aşağıdakilerden hangisi getirilmelidir?","İyi bir yazarın ürettiği karakterler, romancının kendisiyle ilgili gerçekleşimemiş olasılıkları yokladığı oranda başarılı olmuştur.","Roman türünde sadece karakterleri üretmek değil, onlara gerçek dünya sırasında sağlam bir kurmak da önemliydi.",Romancının yarattığı karakterlerin kendilerine has bir kişiliğe ve o kişiliği yansıtan bir söyleme sahip olmaları gerektiği.,"Romancının kendi kurmaca kişiliğiyle kurduğu ilişki, olayların nasıl gelişeceğinin de önemli bir habercisiydi.","Yazarın ürettiği kurgusal kimliklerin birbiriyle uyumlu olması, okur tarafından benimsenmesini de sağlıyordu.",C
a0a034ab-f609-57ec-ac8f-9710547be692,TURKCE,Aşağıdaki cümlelerin hangisinde altı çizili sözcüğün yazımı yanlıştır?,"Söz kalpten çıkarsa kalbe gider, dilden çıkarsa kulağı aşamaz.",Son dakika olmasaydı çoğu iş yapılamazdı.,"Cevizin kabuğunu kırıp özüne inemeyen, cevizin hepsini kabuk zanneder.","Küçük işleri titizlikle yapma sabrını gösterenler, başarılı olur.","İstediğimiz bazı şeylere sahip olamamak, mutluluğun bir parçasıdır.",B
002fc03c-a16b-58e3-8a13-d84c07b87fe0,TURKCE,"Bir sırım sürükliyor, tıkır tıkır tıpar, İzbo sofalarında, izbo sofalarında. Bu dizelerdeki altı çizili sözcükteki ses olayı aşağıdakilerden hangisinde yoktur?",Yeni demir yolu hattı herkesi sevindirdi.,Kendisine gelen birçok teklifi reddetti.,Şairdeki ölüm hissi şiirlerini derinden etkilemiş.,"Yaşlı adam, haksızların hiçbirini affetmedi.",Söylenen sözler artık bıkkınlık vermişti.,D
dc95843a-5296-50cc-b9c2-76afe8deaa29,TURKCE,"Gazeteci: Denizin renginin mavi olduğunu söyleyen genç dostumuza niçin şiir yazmayı bırakmasını salık verdiniz?
Şair: Deniz mavi olduğu için.
Gazeteci: Aynı sözleri söyleyen bir ressam olsaydı yanıtınız yine aynı mı olacaktı?
Şair: Bir ressama denizin rengini sormazdım ki. Olsa olsa dalgaların sesini betimlemesini isterdim ondan.
Aşağıdaki yargılardan hangisinin bu diyalogdaki şairin sanat anlayışıyla örtüştüğü söylenebilir?","Bireysel sanatın bir nitelik taşıdığını anlamanın en kolay yolu, onun gerçekliği olduğu gibi yansıtabilmesinden geçer.","Bence sanatın amacı, sözcükler veya görsel tablolar aracılığıyla karşısındaki kişiyi duygusal bir ruh hâline taşıyabilmek.","Sanatın işlevinin, ele aldığı gerçekliği bir başka düzleme taşıyarak onu dönüştürebilmesinde saklı olduğunu düşünüyorum.","Sanatın; işlediği herhangi bir gerçeklik veya nesneyi, onları kuşatan sınırlar içinde resmedebildiği ölçüde başarılı olacağına inanıyorum.","Şiir, resim veya sanatın diğer alanları, insani gerçeklik karşısında bir ayna olmayı başarabilirse asıl hedefine ulaşmış sayılır.",C
d8d7a6d4-8d94-5c44-99ba-43de5d8ee7d0,TURKCE,"Kaygı bozukluğu ve depresyonla başa çıkmak için meditasyon uygulamalarını kullanan insanların sayısı giderek artıyor. Geçtiğimiz yıl bir meditasyon uygulamasının 40 milyon kişi tarafından cihazlara indirilmiş olması bu durumu destekliyor. Kimi okullar ise ders programlarına meditasyon temelli uygulamalar eklemeye devam ediyor. Peki insanı kaygılarından ve depresyondan kurtardığına inanılan meditasyon, gerçekten ruh sağlığını olumlu mu etkiliyor? Amerikan Psikiyatri Derneği; yayımladığı bir bildiride meditasyonun düzgün yapılmadığı durumlarda zihin tembelliği, huzursuzluk ve dikkat hâllerini tetikleyebileceğine işaret ediyor. Dolayısıyla bireylerin meditasyona karşı dikkatli olması ve etkinlikleri uzman gözetiminde gerçekleştirmesi gerekiyor.

Bu parçaya göre meditasyon ile ilgili aşağıdakilerden hangisi söylenemez?",Zihinsel sağlık sorunlarıyla mücadele eden bireylerin yoğunlaştığı bir etkinliktir.,Sanal ortam için hazırlanmış uygulamalarla daha fazla kişiye ulaşmıştır.,"Eğitim kurumlarına, öğrenme yöntemlerini destekleyici seçenekler sunmaktadır.",Uygulanma biçimiyle bireyler üzerinde olumlu veya olumsuz etkiler bırakmaktadır.,Bireylerin düşünme becerilerini geliştiren ve duyarlılığını artıran bir işlev görmektedir.,E
325328fc-6f4e-5881-9698-bb0997c0407d,TURKCE,"Eğer yeniden başlayabilse yaşama
İkincisinde daha çok hata yapardı
Kusursuz olmaya çalışmaz, sırtüstü yatardı
Neşeli olurdu, ilkinde olmadığı kadar
Çok az şeyi
Ciddiyetle yapardı
Temizlik sorun bile olmazdı asla
Daha çok riske girerdi
Bu dizelerle ilgili aşağıdakilerden hangisi söylenemez?",Geniş zamanın olumsuz çekimi vardır.,Dilek kipiyle çekimlenmiş fiil vardır.,Durum fiili vardır.,"Çekimlenmiş, kılış fiili vardır","Çekimlenmiş, oluş fiili vardır.",A
a83be54a-6aa1-5b1c-9e7e-a405c3c8d686,TURKCE,Aşağıdakilerden hangisi bu parçada söz edilen önerilere örnek gösterilemez?,"Dışarıda yemek yiyecek olan kişinin, sebzelerin temizliği yıkandığından emin olduğu yerde salatasını yemesi",Okulda arkadaşı hasta-lık belirtileri gösteren bir öğrencinin arkadaşıyla yan yana durmaktan kaçınması,"Gününün çoğunu dışarıda geçiren bir kişinin, gün boyunca ellerini sabunla yıkamaya ve temiz tutmaya dikkat etmesi",Yoğun şekilde çalışan bir kişinin sabahları çıkmadan evvel sıkı ve sağlıklı bir kahvaltı yapması,Uzak ve kasıtlıan fazla iyi olmayan bir ülkeye gidecek olan kişinin o ülkeye gitmeden evvel lazım olan aşıları yapması,D
9c018094-fefe-5cc8-b03c-6a565dbf577b,TURKCE,"""Dijital amnezi"" insanların ihtiyaç duydukları bilgiye, uygulamalar üzerinden kolaylıkla ulaşabileceklerine inandıkları anda, bilgiyi hafızalarına işlemekten vazgeçme eğiliminde olmaları şeklinde tanımlanan modern çağ sendromudur. Belirli bir yaş grubundaki yüz kişi üzerinde yakın zamanda bu semptomla ilgili bilimsel bir araştırma yapılmıştır. Semptomun görüldüğü kişilerin; aile bireylerinin telefon numaralarını ezberlemedikleri, bankaların şifrelerini, doğum - diyetleri, randevularına bakma gereği duydukları, bildikleri adrese bile dijital uygulamalara gittikleri, haftalık planlar oluşturamadıkları veya kendi el yazılarıyla alışveriş listesi hazırlayamadıkları söz konusu araştırmada tespit edilmiştir. Buna ek olarak güncel ve kültürel konularda kendilerine yöneltilen en basit sorulara cevapları için bile ""Arama motoruna bakmam gerekir."" demeleri, araştırmanın en şaşırtıcı bulgusudur.
Aşağıdakilerden hangisi bu parçada söz edilen dijital amnezinin etkilerinden değildir?",Organize etme becerilerinin ortadan kaldırması,Bilgi üretme becerilerini sınırlandırması,Kişinin hatırlama gücünü zayıflatması,Kişisel hafızaya duyulan güveni sarsması,Bilgiyi bellekte tutma gereksinimini azaltması,B
bda36d2e-b13f-5d96-b337-efd1fb7ed750,TURKCE,Aşağıdaki cümlelerin hangisinde yazım yanlışının sebebi yanlış açıklanmıştır?,Saat 3'deki toplantıyı ertelemek zorunda kaldık. (Ünsüz benzeşmesi olması gereken ekte bu kuralın uygulanmaması.),Bir sonra ki sınavımız haftaya olacak. (İsaret sıfatı yapan '-ki' ekinin kendinden önceki sözcükten ayrı yazılması.),30 Haziran cuma günü düğünleri varmış. (Belirli bir tarih bildiren gün ve ay isminin küçük harfle başlaması.),Onu en zor zamanların da ben yardımcı oldum. (Bitişik yazılması gereken birleşik eylemin ayrı yazılması.),TRT'da çok güzel bir program başlamış. (Büyük harflerle yapılan kısaltmaya getirilen ekin kısaltmanın son harfinin okunuşuna uymaması.),C
8aed6092-f9e1-5666-97d8-0d62618ebb76,TURKCE,Aşağıdaki cümlelerin hangisinde cümlenin anlamına uygun deyim kullanılmamıştır?,"Bu işin altından rahat kalktığın için stres yapıyorsun, başın göğe eriyor.","Kalabalığın içinden bir an önce çıkmış, canını sokağa dar atmıştı.","Sorunu anlatmaya çalışıyor, dili döndüğü kadar ifade ediyordu.","Arkadaşıyla ilişkisini düzeltmek için anılarını düşünüyor, eski defterleri karıştırıyordu.",Üniversiteyi kazanınca o kadar sevindi ki dünyalar onun olmuştu.,A
c44efd29-4494-5a17-b268-4ba9138b3a61,TURKCE,Aşağıdakilerin hangisinde çeviri ile ilgili ötekilerden farklı bir düşünce dile getirilmiştir?,"Çevirisi yapılacak yapıtların seçiminde, en başta dünya klasiklerinin korunması gerekir.",Çeviriye sözcüklerin sözlük anlamını bulmak olarak bakarsak ortada metin diye bir şey kalmaz.,"Çeviri yapmak, bir yapıtın en az yazılma serüveni kadar zahmetli bir iş olduğundan yapıtın altına yazarıyla çevirmenin adı birlikte yazılmalıdır.",Çevrilen metnin ruhunu da taşımayı esas alarak metni başka bir dilde yeniden yaratmaktır çeviri.,"Çeviri bir yapıtı satın alan kişi için çevirmeninin kim olduğu, yazarının kim olduğu kadar önemlidir.",A
276e980f-9be3-5f99-b0e1-1bf101e7c8ee,TURKCE,"Tarım, insanlığın toplu hayata geçişinde büyük bir rol üstlendi. Taş devri süresince bulunan avcı-toplayıcı toplulukların, yerini tarımla uğraşan halklara bırakması, toplumları ve devletleri ortaya çıkardı. Sanayi devrimine kadar tarım, insanlığın birçoğunun temel geçim kaynağı oldu. Ancak günümüzde de tarımda gözle görülür gelişmeler ve teknolojinin getirdiği etkiler bulunmaktadır. Özellikle 20. yy. boyunca tarımda önemli değişiklikler yaşanmıştır.
Bu parçadaki yazım yanlışlığının nedeni aşağıdakilerden hangisidir?",Büyük harflerin kullanımı,'de/da'nın yazımı,Deyimlerin yazımı,Kısaltmaların yazımı,Birleşik sözcüklerin yazımı,B
f818adeb-6787-5b71-bf5c-1d99d224f44d,TURKCE,Bu iki paragrafı ayırmak istersek ikinci paragraf numaralanmış cümlelerin hangisiyle başlar?,II,III,IV,V,VI,C
9d654d06-1a46-5178-b0ed-e1917812d34b,TURKCE,"Gerçek eleştirinin amacı; bir sanat görüşünü örneklendirmek, bir sanat yapıtının sanat değerini belirlemek, bir örnekten kalkarak çözümlemeler ve incelemeler yapmak ve bir görüşü temellendirmek olmalıdır. Böyle bir eleştiri anlayışıyla kaleme alınmış yazıların amacı; falancayı yüceltmek, onurlandırmak veya filancayı ezmek, yerin dibine batırmak olamaz. Edebiyat çevrelerindeki güncel ışınlamalara değil, felsefi bir temelden hareketle edebiyat olaylarına eğilir bu tür eleştiriler.
Bu parçadaki altı çizili sözle anlatılmak istenen aşağıdakilerden hangisidir?",Sanatçıların bir sanat görüşüne ağırlık vermesi,Sanatçılar arasında rekabet ortamının oluşması,Sanat dünyasındaki kısa süreli yönelimler,Eleştiri yazılarının artış göstermesi ve sevilmesi,Eleştirmen yorumlarının tartışmaya açıklığı,C
bb9d8676-9df0-5a7f-b74e-a23599a78aec,TURKCE,"Laf kalabalığı yapıp da büyük şairler sınıfına giren şair yoktur. Bakın Cahit Sıtkı Tarancı'ya. Türk edebiyatının bu büyük şairi, zımparayı sık sık kullanmak' sözünün kattığı anlam aşağıdakilerin hangisidir?",Sade dille şiir yazmak,Dolaylı ifadelerden kaçınmak,Söz oyunlarından bolca yararlanmak,Şairane söyleyişlere başvurmak,Şiiri fazlalıklardan arındırmak,E
0bc875a1-9567-5a4e-9b85-8dbba203fe58,TURKCE,"(I) Kırpinin Zarate'si, Fransız roman yazarı ve felsefe profesörü Muriel Barbery tarafından yazılan, büyüleyici, farklı ve değişik bir romandır. (II) Eserde, akımı ve entelektüelliğini kasten gizleyen bir apartman kapıcısı olan Rondo Michel'in bu özelliklerinin dengesiz fakat büyümüş de küçülmüş gibi görünen bir kız çocuğu olan Paloma Josse tarafından keşfedilmesi konu edilmiştir. (III) Birçok bilge karakterin yer aldığı Kırpinin Zarate'sinde müzik eserlerine, sinema filmlerine, labloblara ve edebi çalışmalara göndermeler vardır. (IV) Felsefe, sınıf bilinci ve kişisel fıkır ayrılıkları gibi temaların bir arada işlendiği romanda iki anlatıcı vardır: Renee ve Paloma. (V) Olaylar ve fikirler bu ikilinin dilinden okuyucuya başarılı bir şekilde aktarılır. Kırpinin Zarate'si adlı eserin anlatıldığı bu parçadaki numaralanmış cümlelerle ilgili olarak aşağıdakilerden hangisi söylenemez?",I. cümlede bir beğeniden söz edilmiştir.,II. cümlede eserin içeriğinden söz edilmiştir.,III. cümlede bir tespit vardır.,IV. cümlede eserin özgün yanı vurgulanmıştır.,V. cümlede bir değerlendirme yapılmıştır.,D
5a33626d-fa9d-5a71-b9a7-7005b4a1190e,TURKCE,"Hep olumsuz, en kötüyü düşünüp ona göre hayata bakmak yaşam kalitemizi çok düşürür. Bu durum bizi daha mutlu ve huzurlu yapmaz. (I) 
Bir söz vardır: “Güzel gören, güzel düşünür; güzel düşünen, hayattan lezzet alır.” (II) 
Bu parçada boş bırakılan yerlere sırasıyla aşağıdakilerden hangisi getirilmelidir?","I. Bilinçaltının en önemli görevi, kişiyi koruma çabasıdır
II. Kişi, yaşantısında olumsuzluk gördükçe mutlu olamaz","I. Evet, hayatta her şey mükemmel ya da güzel değil
II. Asıl önemli olan, istenilen hedefe ulaşıp ulaşmadığıdır","I. Hatta bizim başarımızı, öz güvenimizi de bizden alıp götürür
II. Yani kişinin olumsuz gördükçe mutluluğunun artması mümkün değildir","I. Bu durum, kendini daha farklı ve özel hissetmesine imkân verecektir
II. Her şeyi eleştiren kişiler, bu yönlerinin farkında değildir.","I. Bu kişiler kendilerini mutlu edemedikleri için başkalarını da mutlu edemezler
II. Sık sık muhasebe yapmak oldukça önemlidir",C
8800db7d-688f-5719-8df4-cd2c569b6230,TURKCE,"Sekizinci yüzyılda taş sütunlar üzerine Göktürk harfleriyle yazılmış olan Orhun Abideleri, Türkçenin ilk yazılı eseridir. Bu cümlelerden kesin olarak çıkarılabilecek yargı aşağıdakilerden hangisidir?","Orhun Abideleri, Türkçenin ilk yazılı eseridir.",Türkçeyle ilgili en eski yapıt Orhun Abideleri'dir.,"Türkçe, Orhun Abideleri dışında da edebiyat dili olarak kullanılmıştır.","Edebiyat dili olarak kullanılan en eski dil, Türkçedir.",Türkçede Orhun Abideleri'nden etkilenen birçok yapıt kaleme alınmıştır.,A
cfa51966-aefe-56e1-a0f3-bb230adc7182,TURKCE,"Ben, sisi zihnin bazı hâllerine benzetirim. Sis içindeyken sanki başka bir dünyada, başka bir nizam içinde oynayan muhayyilem, beni daima şaşırtır. Kimi zaman temel kararlar üzerinde kalıp ayrıntılardan uzaklaşmanın mutluluğunu yaşarım. Kimi zaman da zihnim gibi oyunlar oynuyor ve görülen, işitilen her şeyi farklı bir şekle sokuyor.
Bu parçadaki altı çizili sözcüklerin hangisinde ünlü düşmesi yoktur?",I,II,III,IV,V,B
4b91d518-d295-597c-ab7c-17be07317979,TURKCE,"Akranlarınızla aynı dili konuştuğunuzdan bilgi paylaşımı çok daha kolay olur. Siz, iyi öğrendiklerinizi onlara anlatırsınız. Onlardan da anlamadığınız konuları dinlersiniz. Böylece, hem anlatarak bildiklerinizi pekiştirirsiniz hem de dinleyerek eksiklerinizi tamamlarsınız. Bu öğrenme yöntemine ""akran eğitimi"" adı verilir. Akran eğitimi takım çalışması geliştirmenize katkıda bulunur. Paylaşımların tadına varırsınız. Ayrıca akran eğitimi ile uzun yıllar sürecek güzel arkadaşlıkların temeli atılabilir. Bu parçadan hareketle I. Akran eğitimi, takım çalışması ve arkadaş edinmek için geliştirilen bir projedir. II. Akran eğitimi, karşılıklı faydaya dayanan bir etkileşim modelidir. III. Anlatma ve dinleme, öğrenmede önemli egzersizlerdir. IV. Akranlar, anlayış ve düşüncede aynı dili konuşurlar. yargılarından hangilerine ulaşılamaz?",Yalnız I,Yalnız III,Yalnız IV,I ve IV,II ve III,A
39c2d31e-7802-5e0f-adb8-34b7d73413ea,TURKCE,"Eğer özgürseniz yani gerçekleştireceğiniz eylemlerle ilgili size bir baskı uygulanmıyorsa bir gücün gizli veya açık yönlendirmesi olmaksızın kararlar alıyor ve uyguluyorsanız davranışlarınızın sonuçlarıyla ilgili olarak herhangi bir kimseyi suçlayamazsınız. Bu durumda siz asla davranışlarınızın getirdiği sorumluluktan kaçamazsınız. Çünkü sizin öyle davranma özgürlüğünüz de vardı ve bu özgürlüğünüze müdahale eden de olmamıştı. Öyleyse yaptığınız iş ve eylemlerin sorumluluğundan kaçmak için bahaneler üretmeyiniz. Bin dereden su getirmeyiniz. Sonucun böyle olacağını bilmiyordum demeyiniz çünkü size bilgilenme özgürlüğü de verilmişti. Eğer bilgilenmek zor geldiyse o zaman da haddinizi bilme özgürlüğünüz de vardı. İnsan denen varlığın en temel özelliği özgürlüktür elbette ama bu, sorumsuz ve keyfî bir özgürlük değildir. Çünkü nerede bir güzellik varsa onun bir de bedeli vardır.
Bu parçada işlenen temel kavramlar aşağıdakilerden hangisinde bir arada verilmiştir?",Bilgi - bilinç - insan,Özgürlük - eylem - sorumluluk,Özgürlük - bilgi - insan,Varlık - insan - sorumluluk,Sorumluluk - dürüstlük - ceza,B
fadc1d7c-b36b-5994-a4db-675d073644f3,TURKCE,"(I) Eğitim, entelektüel kimlik oluşumunda en temel basamaktır. (II) Kişinin aldığı ilk eğitim, aile kurumunda başlar. (III) Aile yapısının ve kültür düzeyinin, kişiyi şekillendirmedeki rolü yadsınamaz. (IV) Aile faktörü, kişinin yetiştiği şartları ve ortamı anlatır. (V) Ailesinin eğitimli oluşu, Özlü'nün doğru yönlendirilmesinde etkendir. Bu parçadaki numaralanmış cümlelerin hangisinde ""tanım"" yapılmıştır?",I,II,III,IV,V,A
6d1db184-4cc5-5ba3-bbaa-a10389cb8b84,TURKCE,"Ona göre gelenek, kültürün kendini koruma refleksi ve varlığını sürekli bir yenilenme bilinciyle devam ettirmesidir. Tarih, modern İngiliz edebiyatının gelenekçi yazarlarından T. S. Eliot'tan görüşleriyle örtüşmektedir. Eliot'a göre geleneğe sahip olmak için önce tarihe burun gelmek, onu iyi bilmek, onu iyi anlamak ve onu iyi yorumlamak gerekmektedir. Geçmişin bugün içinde varlığını hissetmek kadar edebiyatı, sınırsız sınırları olan bir yanı bugünde bulmak, bir yazarı geleneği yapar. Aynı zamanda, yazarın içinde yaşadığı zaman ve mekânın çağdaşlığının keskin bir şekilde şuurunda olmasını sağlayan şey de budur.

Bu parçadan hareketle aşağıdakilerden hangisi söylenebilir?",Bugün sanat eserlerinde geleneği sürdürmek imkânsızdır.,Tarih şuuruna sahip bir sanatçı geleneğin doğal temsilcisidir.,"Eliot, kültürün günümüzde yenilenerek var olma çabasına gelenek, der.","Bir yazarı gelenekçi yapan şey, onun modern olmadığının da işaretidir.",Yaşadığı çağın idrakinde olan sanatçı geleneği ihmal etmez.,B
b3f8c1fa-b38c-5a44-8218-5ed31a65e2b3,TURKCE,"(I) Çocuk kitaplarında bir patlama var bugünlerde, bütün yayınevleri çocuk kitapları yayımlıyor. (II) Nasıl olsa çocuklar okuyacak diye çeşitliliğimiz pek çok kitap var maalesef piyasada. (III) Çocuk kitabında nicelik olarak büyük bir artış var ama niteliğin de aynı derecede yükseldiğini söylemek zor. (IV) Çocuklarına ya da öğrencilerine çocuk kitabı seçen kişilerin sorumluluğu ağır. (V) Mutlaka tavsiye ettikleri kitapları önce kendileri okumalılar. (VI) Yoksa çocuğun eline tutuşturdukları kitap, istediklerinin tam tersine bir sonuç verebilir.
Bu parça iki paragrafa bölünmek istense ikinci paragraf numaralanmış cümlelerin hangisiyle başlar?",II,III,IV,V,VI,C
d4e7de86-36f8-5cf4-9694-99f3f61a79ec,TURKCE,"Avcılık ve toplayıcılıktan yerleşik hayata geçilmesi, şehir devletleri ve imparatorlukların kurulması, siyasi, askerî ve ekonomik mücadeleler, antlaşmalar, bilimsel alandaki gelişmeler, dinlerin doğuşu ve yayılışı gibi insani ilgilendiren olayların tamamı tarihin inceleme alanına girer. Tarihçinin geçmişten bugüne yaşanmış olaylarla ilgilenmekle beraber bunları bütünüyle araştırıp incelemesi ve anlatması mümkün değildir. O sebeple pek çok olayda içinden kendini anlamlı olanları seçmek zorundadır. Böylece geçmişe ait bir olay ancak tarihçi onu tercih edip incelemeye başladığı zaman tarihî olay hâline gelir. Bu bağlamda elbette yöntemin yanında, tercih edilen olayları incelenen konuyu ne kadar iyi açıklıyorsa ortaya o derecede güzel bir eser çıkar.
Bu parçadan hareketle aşağıdakilerden hangisine ulaşılamaz?",Tarihin ilgi alanına insan yaşamı ile ilgili pek çok konu girer.,"Tarih araştırmacıları, hem geçmişteki hem de gelecekteki olaylarla ilgilenmektedir.","Tarihçiler, olaylar içinden kendilerince seçtiklerini çalışmak mecburiyetine kalmışlardır.",Geçmişte yaşanmış bir olay tarihçinin o olayı incelemeye başladığından itibaren tarihî olay kimliği kazanır.,İyi bir tarih araştırmasının ortaya çıkmasında konu seçimi ve metot önemlidir.,B
b01127fc-d285-5171-9b7a-4c4f8ab431d2,TURKCE,"Şiirin konu yelpazesi hemen hemen her alanı içerebilir. Şiirde ciddi konuları da, hayattan kesitleri de, mizahı da, en basit duyguyu da bulmak mümkündür. Farklı kişiler tarafından aynı konuda yazılsa da her şiir benzersizdir, emsalsizdir çünkü yazan sadece kendine ait olan duygusunu, yaşantısını ve bilgisini aktarmıştır şiirine. Şiirin yazana has özelliklerini, bakış açısını, kelimelerini ve sesi kullanış biçimini de şiirde belirgin bir şekilde görebiliriz.
Bu parçadan şiirle ilgili aşağıdakilerden hangisine ulaşılamaz?",Her konuyu aktarabildiğine,Biriciklik taşıdığına,Yaratıcısını yansıttığına,Herkesçe ilgi gördüğüne,Öznellik barındırdığına,D
